country,distribution_losses_electricity,coal_peat_and_manufactured_gases,Net Electricity Production Combustible Renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports Electricity,used_for_pumped_storage_electricity,month,year,country_code
Australia,872.6869,12673.4655,278.0654,0.0,2079.4369,4153.6195,0.0,373.3989,0.0,0.0,0.0,616.2976,1191.7025,0.0,0.0,47.8812,06,2018,AUS
Australia,819.1085,12102.4212,243.0765,0.0,1725.6331,4323.4253,0.0,403.3012,0.0,0.0,0.0,944.1268,1533.8193,0.0,0.0,67.1146,06,2019,AUS
Australia,825.9973,11706.2737,239.5541,0.0,1588.7193,4495.4791,0.0,367.1202,0.0,0.0,0.0,1233.7745,1707.773,0.0,0.0,68.748,06,2020,AUS
Australia,967.8063,11184.8123,222.7645,0.0,1782.0673,4742.093,0.0,444.0701,0.0,0.0,0.0,1555.2231,2218.7338,0.0,0.0,87.5283,06,2021,AUS
Australia,993.4454,10198.054,276.6344,,1961.3917,4879.6296,,456.9496,,,,1973.1225,2971.0295,,,96.336,06,2022,AUS
Australia,1374.1570000000002,14529.374,216.287,0.083,852.8689999999999,3334.3959999999997,,87.77799999999999,,,,37.251999999999995,415.654,,,6.75,03,2010,AUS
Australia,1372.759,13989.908000000001,165.18400000000003,0.083,992.4830000000001,3828.185,,182.93400000000003,,,,133.304,619.066,,,11.344000000000001,03,2011,AUS
Australia,1176.412,13180.618,237.59099999999998,0.083,1177.444,3807.236,,401.522,,,,222.65099999999998,589.725,,,14.782,03,2012,AUS
Australia,1135.1960000000001,12782.265,246.108,0.083,1304.397,4032.348,,122.426,,,,332.876,783.985,,,18.691,03,2013,AUS
Australia,940.118,12404.95,272.38,0.083,1041.685,4505.157,,423.62699999999995,,,,384.014,637.322,,,7.979,03,2014,AUS
Australia,785.834,12805.5197,295.3662,0.083,951.3065,4294.7628,,556.5951,,,,436.9749,913.9647,,,14.5544,03,2015,AUS
Australia,1059.3978,13676.6197,604.5305,0.0,1218.0204,4441.7586,,491.228,,,,540.1927,846.8007,,,40.1549,03,2016,AUS
Australia,868.2926,13158.0504,256.1036,0.083,726.5864,4667.6341,,487.8538,,,,701.7610000000001,1035.6495,,,18.8283,03,2017,AUS
Australia,843.2939,12522.836000000001,286.9239,0.0,1188.1699,4123.9483,0.0,370.7316,0.0,0.0,0.0,873.7769999999999,1364.1388,0.0,0.0,27.3588,03,2018,AUS
Australia,826.9388,12541.1295,271.5812,0.0,846.4939,4654.6653,0.0,434.2002,0.0,0.0,0.0,1393.6942,1400.3354,0.0,0.0,32.9224,03,2019,AUS
Australia,801.8214,11159.4286,259.1999,0.0,1119.52,4241.3582,0.0,346.3676,0.0,0.0,0.0,1931.9116,1728.4059,0.0,0.0,48.4445,03,2020,AUS
Australia,935.1251,11172.4696,268.4608,0.0,1280.4825,3649.3464,0.0,341.7406,0.0,0.0,0.0,2641.762,2041.3946,0.0,0.0,62.8924,03,2021,AUS
Australia,972.043,10927.7262,235.7509,,1189.8084,3812.1974,,356.9907,,,,3362.6965,2345.7491,,,58.4388,03,2022,AUS
Australia,1371.4089999999999,13822.503,216.287,0.083,1318.908,3883.5490000000004,,238.421,,,,19.523,296.832,,,6.75,05,2010,AUS
Australia,1403.98,14230.168,165.18400000000003,0.083,1291.933,3671.0240000000003,,17.829,,,,69.863,488.339,,,14.765999999999998,05,2011,AUS
Australia,1221.4569999999999,13930.513,237.59099999999998,0.083,1236.06,3515.632,,39.832,,,,116.689,537.198,,,15.517999999999999,05,2012,AUS
Australia,1134.11,12813.514,246.108,0.083,1621.638,3301.453,,17.998,,,,174.456,843.3960000000001,,,23.237,05,2013,AUS
Australia,942.863,11745.105,272.38,0.083,1569.1760000000002,4742.694,,615.293,,,,201.257,831.328,,,12.019,05,2014,AUS
Australia,788.7621,12795.2033,264.4265,0.083,1283.2769,3844.884,,498.2915,,,,296.4391,1299.181,,,19.6334,05,2015,AUS
Australia,1006.1143,12590.6265,587.1599,0.0,1300.9196,3924.8032,,434.0563,,,,366.4515,1556.9043,,,42.8879,05,2016,AUS
Australia,839.6541,12375.4504,299.2695,0.083,1422.1601,4295.4978,,448.9587,,,,514.815,945.6864,,,36.853,05,2017,AUS
Australia,836.3902,12408.0518,280.3737,0.0,1612.8467,3824.3096,0.0,343.7949,0.0,0.0,0.0,652.729,1417.8203,0.0,0.0,37.1375,05,2018,AUS
Australia,797.9281,11903.657,240.9686,0.0,1341.1871,4164.7377,0.0,388.4984,0.0,0.0,0.0,1044.3485,1689.4928,0.0,0.0,52.1624,05,2019,AUS
Australia,801.3155,11074.0016,254.3844,0.0,1534.621,4149.1323,0.0,338.8361,0.0,0.0,0.0,1425.2808,1952.2619,0.0,0.0,66.407,05,2020,AUS
Australia,932.5366,11181.7858,246.8976,0.0,1558.2958,3955.4906,0.0,370.4093,0.0,0.0,0.0,1926.5601,2100.2659,0.0,0.0,76.5375,05,2021,AUS
Australia,956.9547,10448.8292,240.8189,,1979.7156,4302.7104,,402.9244,,,,2113.2315,2376.8426,,,97.236,05,2022,AUS
Australia,1304.921,12582.983,165.18400000000003,0.083,1732.886,3722.863,,46.687,,,,155.683,410.598,,,19.805999999999997,11,2010,AUS
Australia,1171.489,13030.17,237.59099999999998,0.083,1076.628,4192.531,,371.76300000000003,,,,260.031,532.37,,,13.515999999999998,11,2011,AUS
Australia,1078.281,12127.788999999999,246.108,0.083,1176.513,4102.862,,209.859,,,,388.76,594.9830000000001,,,16.859,11,2012,AUS
Australia,891.1139999999999,11339.701000000001,272.38,0.083,1634.882,3770.7059999999997,,47.086999999999996,,,,448.483,693.445,,,12.523,11,2013,AUS
Australia,1047.124,11823.528999999999,283.17900000000003,0.083,792.324,5030.274,,445.522,,,,561.778,891.187,,,12.122,11,2014,AUS
Australia,752.5672,12367.2913,276.8332,0.0,859.52,4025.2843,,521.6711,,,,562.4533,962.638,,,13.1501,11,2015,AUS
Australia,1042.865,11768.185,278.254,0.083,1717.876,3439.117,,75.874,,,,843.2510000000001,1090.202,,,44.516000000000005,11,2016,AUS
Australia,811.5197,11666.3663,315.6467,0.0,869.8313,4433.041,,463.3345,,,,896.3268,1039.8983,,,22.5403,11,2017,AUS
Australia,795.9526,11397.7143,259.6461,0.0,1244.9338,3507.2338,0.0,315.2907,0.0,0.0,0.0,1522.9941,1423.1956,0.0,0.0,28.6659,11,2018,AUS
Australia,769.1248,10807.2962,245.0721,0.0,1023.1918,3657.4844,0.0,341.1804,0.0,0.0,0.0,2176.9131,1893.3505,0.0,0.0,39.7947,11,2019,AUS
Australia,801.6341,10482.4166,244.8832,0.0,994.2664,3468.0474,0.0,283.2157,0.0,0.0,0.0,3339.9187,2070.4957,0.0,0.0,43.0245,11,2020,AUS
Australia,891.5757,9705.0796,249.7668,0.0,1366.0608,3137.7105,0.0,293.8288,0.0,0.0,0.0,3337.9144,2270.4233,0.0,0.0,67.0956,11,2021,AUS
Australia,900.0256,8507.7583,218.7255,,1397.5839,3043.3903,,284.9962,,,,4548.5315,2510.9518,,,68.6439,11,2022,AUS
Australia,1323.096,12889.417,165.18400000000003,0.083,1582.344,3786.357,,7.353,,,,137.196,489.709,,,18.086,10,2010,AUS
Australia,1168.139,13549.993,237.59099999999998,0.083,999.56,3225.0290000000005,,241.50900000000001,,,,229.15200000000002,537.447,,,12.549000000000001,10,2011,AUS
Australia,1088.236,11778.548,246.108,0.083,1504.981,4481.829000000001,,25.217,,,,342.595,581.89,,,21.566,10,2012,AUS
Australia,912.16,11439.881000000001,272.38,0.083,1826.306,3588.8709999999996,,5.846,,,,395.226,1011.061,,,13.989,10,2013,AUS
Australia,1044.097,12030.29,283.17900000000003,0.083,1023.924,3978.015,,18.189,,,,495.06699999999995,931.669,,,15.665,10,2014,AUS
Australia,749.8069,12545.4001,249.2004,0.0,1015.1192,3623.4892,,469.599,,,,527.3194,1057.0251,,,15.5307,10,2015,AUS
Australia,1021.703,11410.508,305.937,0.083,2012.3210000000001,2835.42,,42.257,,,,834.931,1381.513,,,52.146,10,2016,AUS
Australia,802.8085,11355.0244,337.8458,0.0,1378.9516,3970.868,,415.0289,,,,814.5641,1224.5466,,,35.7333,10,2017,AUS
Australia,802.0169999999999,11856.5046,263.0099,0.0,1129.8765,3510.7266,0.0,315.6046,0.0,0.0,0.0,1281.256,1436.5961,0.0,0.0,26.0166,10,2018,AUS
Australia,771.2363,10621.8806,252.8969,0.0,1008.5131,4252.1145,0.0,396.6492,0.0,0.0,0.0,1962.5298,1667.0948,0.0,0.0,39.2238,10,2019,AUS
Australia,766.232,10021.5945,259.492,0.0,1236.2779,3615.1092,0.0,295.2254,0.0,0.0,0.0,2361.0566,2114.3543,0.0,0.0,53.497,10,2020,AUS
Australia,906.2037,9785.5864,255.2949,0.0,1364.7672,3226.1624,0.0,302.1118,0.0,0.0,0.0,3537.4364,2219.7411,0.0,0.0,67.0321,10,2021,AUS
Australia,925.7641,9500.2903,241.1294,,1339.9232,3410.2146,,319.3473,,,,3743.2529999999997,2585.0371,,,65.8119,10,2022,AUS
Australia,1336.194,12796.702,165.18400000000003,0.083,1737.34,4046.685,,520.705,,,,103.14,408.351,,,19.857,09,2010,AUS
Australia,1149.235,13086.858999999999,237.59099999999998,0.083,1226.2830000000001,3050.9359999999997,,59.06100000000001,,,,172.27,728.209,,,15.395,09,2011,AUS
Australia,1061.642,11568.088,246.108,0.083,1745.342,3616.657,,254.679,,,,257.553,663.923,,,25.01,09,2012,AUS
Australia,876.654,10863.62,272.38,0.083,1706.648,3836.151,,34.92,,,,297.12,961.4739999999999,,,13.072000000000001,09,2013,AUS
Australia,1022.613,11764.571000000002,283.17900000000003,0.083,1167.128,3576.636,,17.993,,,,372.17800000000005,939.783,,,17.855999999999998,09,2014,AUS
Australia,746.8036,12139.3936,246.5786,0.0,1413.5081,3585.3682,,464.6586,,,,396.8218,962.1128,,,21.6258,09,2015,AUS
Australia,1031.979,12244.255,284.982,0.083,1451.654,3345.333,,61.567,,,,620.956,1003.459,,,37.617,09,2016,AUS
Australia,801.5961,11232.9669,319.4875,0.0,1319.1552,3859.7449,,403.4145,,,,794.8036,1618.6129,,,34.1838,09,2017,AUS
Australia,801.2352,11367.8662,243.4685,0.0,1581.6357,3653.2761,0.0,328.4195,0.0,0.0,0.0,1171.5461,1401.8472,0.0,0.0,36.4188,09,2018,AUS
Australia,755.3547,10317.8957,245.7276,0.0,1238.2563,4134.8645,0.0,385.7118,0.0,0.0,0.0,1716.7103,1685.3386,0.0,0.0,48.1592,09,2019,AUS
Australia,750.5781,10111.2954,237.4375,0.0,1072.4106,3369.1413,0.0,275.1386,0.0,0.0,0.0,2070.6604,2371.4947,0.0,0.0,46.406000000000006,09,2020,AUS
Australia,885.7965,9632.6947,258.0133,0.0,1355.828,3225.9545,0.0,302.0923,0.0,0.0,0.0,3010.1989,2456.06,0.0,0.0,66.593,09,2021,AUS
Australia,926.5239999999999,9631.9664,245.7543,,1487.285,3566.2116,,333.9555,,,,3284.6243,2611.7065,,,73.0497,09,2022,AUS
Austria,255.31599999999997,152.38,350.38300000000004,0.111,2504.13,1110.346,,64.369,46.6,,1.311,9.965,131.107,1142.343,2280.7529999999997,406.213,04,2010,AUT
Austria,267.246,515.778,340.48400000000004,0.083,2585.758,911.4939999999999,,55.792,44.585,,0.905,19.51,180.58700000000002,1176.036,2042.646,425.059,04,2011,AUT
Austria,276.056,408.463,357.63300000000004,0.054000000000000006,3524.788,561.196,,52.17,54.723,,0.907,38.032,203.56,1531.442,2035.734,497.05,04,2012,AUT
Austria,285.776,520.3969999999999,370.54900000000004,0.024,3817.434,455.036,,60.69,49.271,,1.13,70.586,208.18200000000002,1403.274,1739.724,504.53,04,2013,AUT
Austria,264.307,294.184,345.684,0.03,3456.3920000000003,288.534,,49.032,42.044,,1.083,88.15700000000001,262.857,1123.905,2033.318,428.49,04,2014,AUT
Austria,260.375,444.934,352.708,0.005,3630.813,412.92199999999997,,41.244,46.835,,1.376,104.955,499.284,1690.6429999999998,2031.4389999999999,376.32199999999995,04,2015,AUT
Austria,254.97400000000002,257.875,363.353,0.002,3399.875,561.394,,16.735,60.63399999999999,,1.324,123.03399999999999,467.1,1711.611,2110.538,262.519,04,2016,AUT
Austria,264.68,256.052,366.36800000000005,0.006999999999999999,3063.118,606.117,,34.946,51.676,,1.003,143.005,654.505,1882.201,2641.757,488.98900000000003,04,2017,AUT
Austria,245.3632,225.2806,372.5491,0.019,4248.6135,336.8911,0.0,57.6422,60.1102,0.0,1.2923,163.66899999999998,612.8258,1559.7745,1560.5583,520.8375,04,2018,AUT
Austria,251.3677,274.51,392.4684,0.016,4027.5136,576.1814,0.0,61.6603,68.1891,0.0,1.2236,192.3699,751.7592,2148.0589,1749.6878,383.4336,04,2019,AUT
Austria,226.0477,136.5979,362.7046,0.0058,3084.3714,458.87800000000004,0.0,37.3677,50.762,0.0,0.8626,230.6291,420.2333,1446.7308,1855.6845,477.2018,04,2020,AUT
Austria,236.8697,168.0172,365.2442,0.0025,2862.4913,877.5893,0.0,36.931,63.657,0.0,0.9728,301.4145,699.554,1526.621,2346.2969,421.6483,04,2021,AUT
Austria,259.5294,168.7347,381.6949,0.0025,3309.0370000000003,747.6036,,48.2057,50.1255,,1.0986,285.7671,711.0698,1829.9232,2234.3979,516.9527,04,2022,AUT
Austria,259.193,407.015,386.74300000000005,0.111,4334.195,477.173,,60.282,46.6,,1.524,9.73,144.504,1380.5810000000001,897.3789999999999,388.99199999999996,08,2010,AUT
Austria,265.967,383.912,383.945,0.083,3781.455,212.74099999999999,,63.223,44.585,,1.013,19.049,104.083,1189.779,1653.129,377.695,08,2011,AUT
Austria,268.394,519.164,371.978,0.054000000000000006,4013.6079999999997,216.12400000000002,,61.12,54.723,,0.927,37.134,101.51700000000001,1445.4189999999999,1658.0720000000001,425.142,08,2012,AUT
Austria,256.275,432.083,408.405,0.024,3287.691,128.839,,50.156000000000006,49.271,,0.98,68.919,151.058,949.061,1981.5710000000001,419.24800000000005,08,2013,AUT
Austria,268.846,257.629,365.602,0.03,4589.806,113.23700000000001,,49.167,51.278,,1.208,86.074,234.476,1705.381,1359.876,378.80300000000005,08,2014,AUT
Austria,266.119,180.295,371.12800000000004,0.005,3304.9179999999997,324.101,,47.239,56.156000000000006,,1.195,102.476,247.58700000000002,1465.235,2269.968,364.67699999999996,08,2015,AUT
Austria,249.34099999999998,160.705,379.164,0.002,4378.629,136.583,,55.669,55.981,,1.5590000000000002,120.12799999999999,331.736,1810.6370000000002,1616.714,319.553,08,2016,AUT
Austria,262.303,196.35299999999998,398.397,0.006999999999999999,4265.8820000000005,413.315,,66.093,52.888000000000005,,1.1540000000000001,139.627,368.32300000000004,2029.6129999999998,1704.158,326.79400000000004,08,2017,AUT
Austria,250.0638,109.7828,399.2256,0.019,2685.6584,448.1473,0.0,62.9896,53.2953,0.0,0.9577,159.8028,289.2902,1079.6559,2587.8952,365.6801,08,2018,AUT
Austria,259.3614,140.8339,383.9573,0.016,3540.387,756.5078,0.0,61.1248,58.1938,0.0,0.9421,187.4791,300.467,1632.8231,1718.2146,261.0763,08,2019,AUT
Austria,243.3957,149.4967,367.9692,0.0058,4090.6826,438.7985,0.0,63.0345,56.0714,0.0,0.9518,224.7657,395.2136,1985.2771,1634.3424,386.5026,08,2020,AUT
Austria,258.0235,174.4232,332.5344,0.0025,4849.0509999999995,177.0229,0.0,59.0259,52.4566,0.0,1.2901,281.7351,363.2952,2122.4939,1545.5099,427.68,08,2021,AUT
Austria,236.3453,142.6228,355.0392,0.0025,2901.2078,239.0949,,61.0082,59.7929,,1.1456,302.744,430.2308,1342.5921,2363.4763,531.2363,08,2022,AUT
Austria,317.161,683.705,356.994,0.111,3042.952,1679.2839999999999,,270.758,46.6,,1.453,2.425,184.69799999999998,1656.6970000000001,2029.6889999999999,377.849,12,2010,AUT
Austria,316.198,549.413,391.161,0.083,2317.034,1321.3329999999999,,71.939,44.585,,0.8809999999999999,4.747,191.135,1455.715,3079.367,583.6469999999999,12,2011,AUT
Austria,308.711,638.877,390.426,0.054000000000000006,3248.777,1294.535,,61.597,54.723,,0.8420000000000001,9.254,186.37599999999998,1378.74,2248.178,674.89,12,2012,AUT
Austria,317.117,555.2280000000001,380.07,0.024,2862.347,797.693,,53.778999999999996,49.271,,1.018,17.174,317.04,1468.631,3051.825,572.323,12,2013,AUT
Austria,314.298,493.26199999999994,369.341,0.03,2812.1890000000003,869.334,,68.732,42.312,,1.011,21.449,440.889,1545.2020000000002,2826.007,548.706,12,2014,AUT
Austria,321.345,494.001,405.092,0.005,2199.115,1135.464,,100.64299999999999,63.963,,0.903,25.535999999999998,237.851,1645.2720000000002,3554.797,539.5219999999999,12,2015,AUT
Austria,322.599,447.13599999999997,409.022,0.002,2420.485,1520.358,,151.201,61.96,,1.063,29.935,490.13300000000004,1487.016,2508.679,460.68800000000005,12,2016,AUT
Austria,328.231,418.164,411.274,0.006999999999999999,3077.2459999999996,1083.425,,59.356,57.31,,0.8540000000000001,34.794000000000004,736.8330000000001,1834.635,2883.901,564.427,12,2017,AUT
Austria,319.4274,409.32300000000004,450.1778,0.019,2839.1381,1589.1231,0.0,69.9559,63.0753,0.0,0.9732,39.8218,738.8741,2347.9345,3057.8544,518.1276,12,2018,AUT
Austria,303.828,267.1336,361.9255,0.016,2744.5559,1293.4093,0.0,49.3446,69.9721,0.0,0.8784,47.2773,809.2248,1568.5803,2685.4044,547.2387,12,2019,AUT
Austria,304.265,177.3517,439.1888,0.0058,2587.8823,1505.1022,0.0,59.4819,66.9061,0.0,0.5341,56.68,656.0636,1710.3051,2769.055,380.6258,12,2020,AUT
Austria,324.4842,173.1575,391.1762,0.0025,2643.9743,1598.4289,0.0,73.4826,77.0009,0.0,0.6403,65.0772,717.2113,1283.9915,2780.9936,682.9051,12,2021,AUT
Austria,316.73,151.8278,391.8815,0.0025,2574.2978,1346.1736,,93.176,66.9284,,0.5511,65.4347,641.8681,1439.3972,2913.7741,666.9253,12,2022,AUT
Austria,279.943,665.66,307.411,0.111,2235.792,1663.99,,183.91099999999997,46.6,,1.034,4.692,191.396,1404.504,2129.51,359.615,02,2010,AUT
Austria,294.361,613.8580000000001,313.165,0.083,2493.347,1515.766,,156.40200000000002,44.585,,0.639,9.187000000000001,156.96200000000002,1432.339,2266.907,366.666,02,2011,AUT
Austria,319.365,656.067,339.1,0.054000000000000006,2798.3320000000003,1773.036,,128.27200000000002,54.723,,0.585,17.908,301.781,1955.119,2510.243,332.53,02,2012,AUT
Austria,299.97,600.423,343.394,0.024,3257.423,1010.7130000000001,,52.01,49.271,,0.825,33.236999999999995,232.72799999999998,1560.148,2204.31,331.99199999999996,02,2013,AUT
Austria,288.657,399.455,343.55800000000005,0.03,2349.106,643.886,,56.645,41.128,,0.7020000000000001,41.51,313.244,1172.424,3126.7459999999996,463.2,02,2014,AUT
Austria,305.991,629.7959999999999,374.974,0.005,2245.091,699.105,,184.301,46.213,,0.8490000000000001,49.42,439.592,1508.601,2947.3759999999997,321.553,02,2015,AUT
Austria,299.68,434.278,376.155,0.002,3044.665,793.882,,171.583,56.581,,0.882,57.933,587.933,1618.527,2498.117,391.214,02,2016,AUT
Austria,299.296,408.733,367.07,0.006999999999999999,2128.265,1533.453,,113.78,54.567,,0.659,67.336,404.49300000000005,1468.33,2975.203,593.896,02,2017,AUT
Austria,308.5212,398.9873,376.1582,0.019,2850.9497,1335.8376,0.0,66.7173,61.4087,0.0,0.6992,77.0662,416.1379,1528.2071,2279.3379,335.3874,02,2018,AUT
Austria,283.3828,354.475,356.7704,0.016,2620.4594,1313.6099,0.0,57.8052,62.3241,0.0,0.7822,91.2942,694.8368,1900.8475,2609.9193,351.4886,02,2019,AUT
Austria,308.6093,286.455,355.9224,0.0058,2981.133,1027.5525,0.0,62.8493,66.1713,0.0,0.6479,109.4511,1150.9397,2075.4137,2607.2857,445.1788,02,2020,AUT
Austria,269.0621,169.4903,358.48400000000004,0.0025,3051.2652,1190.1216,0.0,49.3587,58.7238,0.0,0.6489,139.9542,448.8627,1348.5395,2093.8424,303.1044,02,2021,AUT
Austria,284.5842,151.5336,358.852,0.0025,2518.976,1330.8833,,59.3435,63.4789,,0.6166,135.6388,983.8894,1897.0539999999999,2888.6009999999997,551.9903,02,2022,AUT
Austria,306.564,693.73,345.42400000000004,0.111,2579.264,1858.733,,172.672,46.6,,1.101,2.864,200.96599999999998,1555.023,2256.554,346.44599999999997,01,2010,AUT
Austria,326.57099999999997,744.159,356.999,0.083,2958.927,1674.6529999999998,,202.38,44.585,,0.77,5.607,149.007,1717.374,2230.965,391.601,01,2011,AUT
Austria,322.31,531.854,373.14599999999996,0.054000000000000006,3292.2709999999997,1433.23,,59.729,54.723,,0.705,10.931,322.944,1953.4679999999998,2525.364,413.3,01,2012,AUT
Austria,339.73900000000003,677.933,381.82,0.024,3507.3070000000002,1409.979,,61.42,49.271,,0.9490000000000001,20.287,295.264,1761.816,2386.132,616.133,01,2013,AUT
Austria,324.233,542.124,385.85400000000004,0.03,2577.3579999999997,787.073,,58.115,44.696999999999996,,0.777,25.336,299.832,1049.77,3090.558,531.509,01,2014,AUT
Austria,338.265,526.37,386.64599999999996,0.005,3285.301,867.051,,91.304,52.468999999999994,,1.105,30.164,528.849,1967.425,3020.482,474.837,01,2015,AUT
Austria,335.695,497.731,391.04,0.002,2165.504,1162.214,,104.214,64.525,,0.746,35.36,364.58099999999996,1468.4489999999998,3534.5759999999996,479.665,01,2016,AUT
Austria,353.783,523.322,392.574,0.006999999999999999,2093.129,2216.635,,179.292,66.946,,0.652,41.1,580.0830000000001,1716.148,2832.71,572.281,01,2017,AUT
Austria,330.4067,402.4166,405.0949,0.019,3835.5054,1210.7455,0.0,67.5202,57.7335,0.0,0.9461,47.0387,546.7162,1820.6089,2315.7375,510.2344,01,2018,AUT
Austria,348.3778,366.1087,396.5134,0.016,3114.9838,1671.1647,0.0,65.8726,71.7711,0.0,0.8688,55.4286,847.0103,2382.0139,2916.2549,450.8509,01,2019,AUT
Austria,330.6467,304.3813,379.5278,0.0058,2454.7292,1850.0395,0.0,61.6202,72.3219,0.0,0.5351,66.4525,442.4141,1956.8128,3046.5889,348.3156,01,2020,AUT
Austria,314.7662,177.3384,436.1869,0.0025,2499.6461,1522.4378,0.0,54.4996,65.8769,0.0,0.638,83.6318,555.1956,1537.3994,2893.1851,392.8733,01,2021,AUT
Austria,321.3267,174.7385,385.00300000000004,0.0025,2931.7783,1650.9845,,65.4703,66.2583,,0.6643,89.0572,1024.6569,1893.8956,2645.8279,551.9738,01,2022,AUT
Austria,316.8495,154.3662,383.4733,0.0025,2609.6537,1112.8625,,84.4288,72.9946,,0.6147,89.6197,811.2778,1659.5539999999999,2837.0793,492.4497,01,2023,AUT
Austria,271.34,561.4,368.56300000000005,0.111,4022.923,614.82,,51.086000000000006,46.6,,1.508,10.122,141.63299999999998,1467.3029999999999,1260.363,479.149,07,2010,AUT
Austria,278.836,455.681,383.959,0.083,3609.309,409.06699999999995,,64.262,44.585,,1.0290000000000001,19.817999999999998,195.96200000000002,1382.771,1790.6129999999998,478.906,07,2011,AUT
Austria,281.235,311.29400000000004,373.524,0.054000000000000006,4715.358,178.364,,49.498999999999995,54.723,,1.08,38.631,131.343,1700.3329999999999,1470.626,434.658,07,2012,AUT
Austria,275.616,315.525,405.615,0.024,4171.460999999999,110.036,,54.5,49.271,,1.1840000000000002,71.69800000000001,159.957,1417.494,1663.79,280.108,07,2013,AUT
Austria,277.981,201.687,392.814,0.03,4180.052,172.955,,60.158,57.706,,1.138,89.545,249.209,1330.1029999999998,1632.352,394.458,07,2014,AUT
Austria,279.022,182.891,377.619,0.005,3633.815,330.93699999999995,,50.632,60.505,,1.248,106.60799999999999,227.082,1332.2579999999998,2050.158,410.652,07,2015,AUT
Austria,263.82099999999997,193.329,363.621,0.002,4777.814,173.787,,54.806000000000004,56.86,,1.5719999999999998,124.97200000000001,352.875,1963.2820000000002,1319.4289999999999,229.86700000000002,07,2016,AUT
Austria,262.283,207.081,419.564,0.006999999999999999,3802.5290000000005,424.221,,59.214,59.528999999999996,,1.137,145.257,391.80199999999996,1827.009,2022.672,345.095,07,2017,AUT
Austria,247.3692,138.9406,377.6147,0.019,3374.0061,323.5746,0.0,66.0353,54.461999999999996,0.0,1.1407,166.2465,368.8636,1332.3082,2102.712,271.5249,07,2018,AUT
Austria,265.1665,295.4053,392.3676,0.016,3829.5611,530.5331,0.0,58.8373,63.7247,0.0,1.0609,195.6304,315.1853,1912.7613,1833.4564,247.9638,07,2019,AUT
Austria,247.1538,133.7324,354.8002,0.0058,4411.8052,469.9492,0.0,67.0505,59.6706,0.0,1.0065,234.5381,351.5723,2120.4822,1433.9056,353.5388,07,2020,AUT
Austria,261.7632,145.7634,306.1351,0.0025,4540.9558,209.23,0.0,57.6506,49.815,0.0,1.2147,352.3373,471.3005,1874.5809,1743.364,434.4953,07,2021,AUT
Austria,247.3586,160.1537,383.3549,0.0025,3222.5083,248.2832,,53.0585,51.2483,,1.2916,373.8145,502.4325,1524.9802,2358.726,612.5137,07,2022,AUT
Austria,265.691,425.06,363.605,0.111,4422.209,623.996,,38.826,46.6,,1.768,9.73,122.494,1511.1629999999998,763.2760000000001,440.655,06,2010,AUT
Austria,271.718,439.36199999999997,371.895,0.083,3892.012,407.345,,45.131,44.585,,1.054,19.049,154.05700000000002,1452.598,1413.957,421.316,06,2011,AUT
