country,country_code,year,month,gdp_per_month
Romania,ROU,2013,03,15815833333.333334
Romania,ROU,2013,04,15815833333.333334
Romania,ROU,2013,05,15815833333.333334
Romania,ROU,2013,06,15815833333.333334
Romania,ROU,2013,07,15815833333.333334
Romania,ROU,2013,08,15815833333.333334
Romania,ROU,2013,09,15815833333.333334
Romania,ROU,2013,10,15815833333.333334
Romania,ROU,2013,11,15815833333.333334
Romania,ROU,2013,12,15815833333.333334
Romania,ROU,2014,01,16642666666.666666
Romania,ROU,2014,02,16642666666.666666
Romania,ROU,2014,03,16642666666.666666
Romania,ROU,2014,04,16642666666.666666
Romania,ROU,2014,05,16642666666.666666
Romania,ROU,2014,06,16642666666.666666
Romania,ROU,2014,07,16642666666.666666
Romania,ROU,2014,08,16642666666.666666
Romania,ROU,2014,09,16642666666.666666
Romania,ROU,2014,10,16642666666.666666
Romania,ROU,2014,11,16642666666.666666
Romania,ROU,2014,12,16642666666.666666
Romania,ROU,2015,01,14823500000.0
Romania,ROU,2015,02,14823500000.0
Romania,ROU,2015,03,14823500000.0
Romania,ROU,2015,04,14823500000.0
Romania,ROU,2015,05,14823500000.0
Romania,ROU,2015,06,14823500000.0
Romania,ROU,2015,07,14823500000.0
Romania,ROU,2015,08,14823500000.0
Romania,ROU,2015,09,14823500000.0
Romania,ROU,2015,10,14823500000.0
Romania,ROU,2015,11,14823500000.0
Romania,ROU,2015,12,14823500000.0
Romania,ROU,2016,01,15440583333.333334
Romania,ROU,2016,02,15440583333.333334
Romania,ROU,2016,03,15440583333.333334
Romania,ROU,2016,04,15440583333.333334
Romania,ROU,2016,05,15440583333.333334
Romania,ROU,2016,06,15440583333.333334
Romania,ROU,2016,07,15440583333.333334
Romania,ROU,2016,08,15440583333.333334
Romania,ROU,2016,09,15440583333.333334
Romania,ROU,2016,10,15440583333.333334
Romania,ROU,2016,11,15440583333.333334
Romania,ROU,2016,12,15440583333.333334
Romania,ROU,2017,01,17512250000.0
Romania,ROU,2017,02,17512250000.0
Romania,ROU,2017,03,17512250000.0
Romania,ROU,2017,04,17512250000.0
Romania,ROU,2017,05,17512250000.0
Romania,ROU,2017,06,17512250000.0
Romania,ROU,2017,07,17512250000.0
Romania,ROU,2017,08,17512250000.0
Romania,ROU,2017,09,17512250000.0
Romania,ROU,2017,10,17512250000.0
Romania,ROU,2017,11,17512250000.0
Romania,ROU,2017,12,17512250000.0
Romania,ROU,2018,01,20276416666.666668
Romania,ROU,2018,02,20276416666.666668
Romania,ROU,2018,03,20276416666.666668
Romania,ROU,2018,04,20276416666.666668
Romania,ROU,2018,05,20276416666.666668
Romania,ROU,2018,06,20276416666.666668
Romania,ROU,2018,07,20276416666.666668
Romania,ROU,2018,08,20276416666.666668
Romania,ROU,2018,09,20276416666.666668
Romania,ROU,2018,10,20276416666.666668
Romania,ROU,2018,11,20276416666.666668
Romania,ROU,2018,12,20276416666.666668
Romania,ROU,2019,01,20918250000.0
Romania,ROU,2019,02,20918250000.0
Romania,ROU,2019,03,20918250000.0
Romania,ROU,2019,04,20918250000.0
Romania,ROU,2019,05,20918250000.0
Romania,ROU,2019,06,20918250000.0
Romania,ROU,2019,07,20918250000.0
Romania,ROU,2019,08,20918250000.0
Romania,ROU,2019,09,20918250000.0
Romania,ROU,2019,10,20918250000.0
Romania,ROU,2019,11,20918250000.0
Romania,ROU,2019,12,20918250000.0
Romania,ROU,2020,01,20946833333.333332
Romania,ROU,2020,02,20946833333.333332
Romania,ROU,2020,03,20946833333.333332
Romania,ROU,2020,04,20946833333.333332
Romania,ROU,2020,05,20946833333.333332
Romania,ROU,2020,06,20946833333.333332
Romania,ROU,2020,07,20946833333.333332
Romania,ROU,2020,08,20946833333.333332
Romania,ROU,2020,09,20946833333.333332
Romania,ROU,2020,10,20946833333.333332
Romania,ROU,2020,11,20946833333.333332
Romania,ROU,2020,12,20946833333.333332
Romania,ROU,2021,01,23674000000.0
Romania,ROU,2021,02,23674000000.0
Romania,ROU,2021,03,23674000000.0
Romania,ROU,2021,04,23674000000.0
Romania,ROU,2021,05,23674000000.0
Romania,ROU,2021,06,23674000000.0
Romania,ROU,2021,07,23674000000.0
Romania,ROU,2021,08,23674000000.0
Romania,ROU,2021,09,23674000000.0
Romania,ROU,2021,10,23674000000.0
Romania,ROU,2021,11,23674000000.0
Romania,ROU,2021,12,23674000000.0
Serbia,SRB,2010,01,3484955724.3333335
Serbia,SRB,2010,02,3484955724.3333335
Serbia,SRB,2010,03,3484955724.3333335
Serbia,SRB,2010,04,3484955724.3333335
Serbia,SRB,2010,05,3484955724.3333335
Serbia,SRB,2010,06,3484955724.3333335
Serbia,SRB,2010,07,3484955724.3333335
Serbia,SRB,2010,08,3484955724.3333335
Serbia,SRB,2010,09,3484955724.3333335
Serbia,SRB,2010,10,3484955724.3333335
Serbia,SRB,2010,11,3484955724.3333335
Serbia,SRB,2010,12,3484955724.3333335
Serbia,SRB,2011,01,4104844677.4166665
Serbia,SRB,2011,02,4104844677.4166665
Serbia,SRB,2011,03,4104844677.4166665
Serbia,SRB,2011,04,4104844677.4166665
Serbia,SRB,2011,05,4104844677.4166665
Serbia,SRB,2011,06,4104844677.4166665
Serbia,SRB,2011,07,4104844677.4166665
Serbia,SRB,2011,08,4104844677.4166665
Serbia,SRB,2011,09,4104844677.4166665
Serbia,SRB,2011,10,4104844677.4166665
Serbia,SRB,2011,11,4104844677.4166665
Serbia,SRB,2011,12,4104844677.4166665
Serbia,SRB,2012,01,3609104410.0833335
Serbia,SRB,2012,02,3609104410.0833335
Serbia,SRB,2012,03,3609104410.0833335
Serbia,SRB,2012,04,3609104410.0833335
Serbia,SRB,2012,05,3609104410.0833335
Serbia,SRB,2012,06,3609104410.0833335
Serbia,SRB,2012,07,3609104410.0833335
Serbia,SRB,2012,08,3609104410.0833335
Serbia,SRB,2012,09,3609104410.0833335
Serbia,SRB,2012,10,3609104410.0833335
Serbia,SRB,2012,11,3609104410.0833335
Serbia,SRB,2012,12,3609104410.0833335
Serbia,SRB,2013,01,4032853289.5833335
Serbia,SRB,2013,02,4032853289.5833335
Serbia,SRB,2013,03,4032853289.5833335
Serbia,SRB,2013,04,4032853289.5833335
Serbia,SRB,2013,05,4032853289.5833335
Serbia,SRB,2013,06,4032853289.5833335
Serbia,SRB,2013,07,4032853289.5833335
Serbia,SRB,2013,08,4032853289.5833335
Serbia,SRB,2013,09,4032853289.5833335
Serbia,SRB,2013,10,4032853289.5833335
Serbia,SRB,2013,11,4032853289.5833335
Serbia,SRB,2013,12,4032853289.5833335
Serbia,SRB,2014,01,3921850556.5
Serbia,SRB,2014,02,3921850556.5
Serbia,SRB,2014,03,3921850556.5
Serbia,SRB,2014,04,3921850556.5
Serbia,SRB,2014,05,3921850556.5
Serbia,SRB,2014,06,3921850556.5
Serbia,SRB,2014,07,3921850556.5
Serbia,SRB,2014,08,3921850556.5
Serbia,SRB,2014,09,3921850556.5
Serbia,SRB,2014,10,3921850556.5
Serbia,SRB,2014,11,3921850556.5
Serbia,SRB,2014,12,3921850556.5
Serbia,SRB,2015,01,3304663236.9166665
Serbia,SRB,2015,02,3304663236.9166665
Serbia,SRB,2015,03,3304663236.9166665
Serbia,SRB,2015,04,3304663236.9166665
Serbia,SRB,2015,05,3304663236.9166665
Serbia,SRB,2015,06,3304663236.9166665
Serbia,SRB,2015,07,3304663236.9166665
Serbia,SRB,2015,08,3304663236.9166665
Serbia,SRB,2015,09,3304663236.9166665
Serbia,SRB,2015,10,3304663236.9166665
Serbia,SRB,2015,11,3304663236.9166665
Serbia,SRB,2015,12,3304663236.9166665
Serbia,SRB,2016,01,3391053614.4166665
Serbia,SRB,2016,02,3391053614.4166665
Serbia,SRB,2016,03,3391053614.4166665
Serbia,SRB,2016,04,3391053614.4166665
Serbia,SRB,2016,05,3391053614.4166665
Serbia,SRB,2016,06,3391053614.4166665
Serbia,SRB,2016,07,3391053614.4166665
Serbia,SRB,2016,08,3391053614.4166665
Serbia,SRB,2016,09,3391053614.4166665
Serbia,SRB,2016,10,3391053614.4166665
Serbia,SRB,2016,11,3391053614.4166665
Serbia,SRB,2016,12,3391053614.4166665
Serbia,SRB,2017,01,3681587940.0
Serbia,SRB,2017,02,3681587940.0
Serbia,SRB,2017,03,3681587940.0
Serbia,SRB,2017,04,3681587940.0
Serbia,SRB,2017,05,3681587940.0
Serbia,SRB,2017,06,3681587940.0
Serbia,SRB,2017,07,3681587940.0
Serbia,SRB,2017,08,3681587940.0
Serbia,SRB,2017,09,3681587940.0
Serbia,SRB,2017,10,3681587940.0
Serbia,SRB,2017,11,3681587940.0
Serbia,SRB,2017,12,3681587940.0
Serbia,SRB,2018,01,4220054185.0833335
Serbia,SRB,2018,02,4220054185.0833335
Serbia,SRB,2018,03,4220054185.0833335
Serbia,SRB,2018,04,4220054185.0833335
Serbia,SRB,2018,05,4220054185.0833335
Serbia,SRB,2018,06,4220054185.0833335
Serbia,SRB,2018,07,4220054185.0833335
Serbia,SRB,2018,08,4220054185.0833335
Serbia,SRB,2018,09,4220054185.0833335
Serbia,SRB,2018,10,4220054185.0833335
Serbia,SRB,2018,11,4220054185.0833335
Serbia,SRB,2018,12,4220054185.0833335
Serbia,SRB,2019,01,4292851865.1666665
Serbia,SRB,2019,02,4292851865.1666665
Serbia,SRB,2019,03,4292851865.1666665
Serbia,SRB,2019,04,4292851865.1666665
Serbia,SRB,2019,05,4292851865.1666665
Serbia,SRB,2019,06,4292851865.1666665
Serbia,SRB,2019,07,4292851865.1666665
Serbia,SRB,2019,08,4292851865.1666665
Serbia,SRB,2019,09,4292851865.1666665
Serbia,SRB,2019,10,4292851865.1666665
Serbia,SRB,2019,11,4292851865.1666665
Serbia,SRB,2019,12,4292851865.1666665
Serbia,SRB,2020,01,4446373371.166667
Serbia,SRB,2020,02,4446373371.166667
Serbia,SRB,2020,03,4446373371.166667
Serbia,SRB,2020,04,4446373371.166667
Serbia,SRB,2020,05,4446373371.166667
Serbia,SRB,2020,06,4446373371.166667
Serbia,SRB,2020,07,4446373371.166667
Serbia,SRB,2020,08,4446373371.166667
Serbia,SRB,2020,09,4446373371.166667
Serbia,SRB,2020,10,4446373371.166667
Serbia,SRB,2020,11,4446373371.166667
Serbia,SRB,2020,12,4446373371.166667
Serbia,SRB,2021,01,5256837304.166667
Serbia,SRB,2021,02,5256837304.166667
Serbia,SRB,2021,03,5256837304.166667
Serbia,SRB,2021,04,5256837304.166667
Serbia,SRB,2021,05,5256837304.166667
Serbia,SRB,2021,06,5256837304.166667
Serbia,SRB,2021,07,5256837304.166667
Serbia,SRB,2021,08,5256837304.166667
Serbia,SRB,2021,09,5256837304.166667
Serbia,SRB,2021,10,5256837304.166667
Serbia,SRB,2021,11,5256837304.166667
Serbia,SRB,2021,12,5256837304.166667
Slovak Republic,SVK,2010,01,7596903026.666667
Slovak Republic,SVK,2010,02,7596903026.666667
Slovak Republic,SVK,2010,03,7596903026.666667
Slovak Republic,SVK,2010,04,7596903026.666667
Slovak Republic,SVK,2010,05,7596903026.666667
Slovak Republic,SVK,2010,06,7596903026.666667
Slovak Republic,SVK,2010,07,7596903026.666667
Slovak Republic,SVK,2010,08,7596903026.666667
Slovak Republic,SVK,2010,09,7596903026.666667
Slovak Republic,SVK,2010,10,7596903026.666667
Slovak Republic,SVK,2010,11,7596903026.666667
Slovak Republic,SVK,2010,12,7596903026.666667
Slovak Republic,SVK,2011,01,8326890452.083333
Slovak Republic,SVK,2011,02,8326890452.083333
Slovak Republic,SVK,2011,03,8326890452.083333
Slovak Republic,SVK,2011,04,8326890452.083333
Slovak Republic,SVK,2011,05,8326890452.083333
Slovak Republic,SVK,2011,06,8326890452.083333
Slovak Republic,SVK,2011,07,8326890452.083333
Slovak Republic,SVK,2011,08,8326890452.083333
Slovak Republic,SVK,2011,09,8326890452.083333
Slovak Republic,SVK,2011,10,8326890452.083333
Slovak Republic,SVK,2011,11,8326890452.083333
Slovak Republic,SVK,2011,12,8326890452.083333
Slovak Republic,SVK,2012,01,7885310923.833333
Slovak Republic,SVK,2012,02,7885310923.833333
Slovak Republic,SVK,2012,03,7885310923.833333
Slovak Republic,SVK,2012,04,7885310923.833333
Slovak Republic,SVK,2012,05,7885310923.833333
Slovak Republic,SVK,2012,06,7885310923.833333
Slovak Republic,SVK,2012,07,7885310923.833333
Slovak Republic,SVK,2012,08,7885310923.833333
Slovak Republic,SVK,2012,09,7885310923.833333
Slovak Republic,SVK,2012,10,7885310923.833333
Slovak Republic,SVK,2012,11,7885310923.833333
Slovak Republic,SVK,2012,12,7885310923.833333
Slovak Republic,SVK,2013,01,8244601847.916667
Slovak Republic,SVK,2013,02,8244601847.916667
Slovak Republic,SVK,2013,03,8244601847.916667
Slovak Republic,SVK,2013,04,8244601847.916667
Slovak Republic,SVK,2013,05,8244601847.916667
Slovak Republic,SVK,2013,06,8244601847.916667
Slovak Republic,SVK,2013,07,8244601847.916667
Slovak Republic,SVK,2013,08,8244601847.916667
Slovak Republic,SVK,2013,09,8244601847.916667
Slovak Republic,SVK,2013,10,8244601847.916667
Slovak Republic,SVK,2013,11,8244601847.916667
Slovak Republic,SVK,2013,12,8244601847.916667
Slovak Republic,SVK,2014,01,8453083333.333333
Slovak Republic,SVK,2014,02,8453083333.333333
Slovak Republic,SVK,2014,03,8453083333.333333
Slovak Republic,SVK,2014,04,8453083333.333333
Slovak Republic,SVK,2014,05,8453083333.333333
Slovak Republic,SVK,2014,06,8453083333.333333
Slovak Republic,SVK,2014,07,8453083333.333333
Slovak Republic,SVK,2014,08,8453083333.333333
Slovak Republic,SVK,2014,09,8453083333.333333
Slovak Republic,SVK,2014,10,8453083333.333333
Slovak Republic,SVK,2014,11,8453083333.333333
Slovak Republic,SVK,2014,12,8453083333.333333
Slovak Republic,SVK,2015,01,7408406927.583333
Slovak Republic,SVK,2015,02,7408406927.583333
Slovak Republic,SVK,2015,03,7408406927.583333
Slovak Republic,SVK,2015,04,7408406927.583333
Slovak Republic,SVK,2015,05,7408406927.583333
Slovak Republic,SVK,2015,06,7408406927.583333
Slovak Republic,SVK,2015,07,7408406927.583333
Slovak Republic,SVK,2015,08,7408406927.583333
Slovak Republic,SVK,2015,09,7408406927.583333
Slovak Republic,SVK,2015,10,7408406927.583333
Slovak Republic,SVK,2015,11,7408406927.583333
Slovak Republic,SVK,2015,12,7408406927.583333
Slovak Republic,SVK,2016,01,7496058293.75
Slovak Republic,SVK,2016,02,7496058293.75
Slovak Republic,SVK,2016,03,7496058293.75
Slovak Republic,SVK,2016,04,7496058293.75
Slovak Republic,SVK,2016,05,7496058293.75
Slovak Republic,SVK,2016,06,7496058293.75
Slovak Republic,SVK,2016,07,7496058293.75
Slovak Republic,SVK,2016,08,7496058293.75
Slovak Republic,SVK,2016,09,7496058293.75
Slovak Republic,SVK,2016,10,7496058293.75
Slovak Republic,SVK,2016,11,7496058293.75
Slovak Republic,SVK,2016,12,7496058293.75
Slovak Republic,SVK,2017,01,7970830521.75
Slovak Republic,SVK,2017,02,7970830521.75
Slovak Republic,SVK,2017,03,7970830521.75
Slovak Republic,SVK,2017,04,7970830521.75
Slovak Republic,SVK,2017,05,7970830521.75
Slovak Republic,SVK,2017,06,7970830521.75
Slovak Republic,SVK,2017,07,7970830521.75
Slovak Republic,SVK,2017,08,7970830521.75
Slovak Republic,SVK,2017,09,7970830521.75
Slovak Republic,SVK,2017,10,7970830521.75
Slovak Republic,SVK,2017,11,7970830521.75
Slovak Republic,SVK,2017,12,7970830521.75
Slovak Republic,SVK,2018,01,8844833333.333334
Slovak Republic,SVK,2018,02,8844833333.333334
Slovak Republic,SVK,2018,03,8844833333.333334
Slovak Republic,SVK,2018,04,8844833333.333334
Slovak Republic,SVK,2018,05,8844833333.333334
Slovak Republic,SVK,2018,06,8844833333.333334
Slovak Republic,SVK,2018,07,8844833333.333334
Slovak Republic,SVK,2018,08,8844833333.333334
Slovak Republic,SVK,2018,09,8844833333.333334
Slovak Republic,SVK,2018,10,8844833333.333334
Slovak Republic,SVK,2018,11,8844833333.333334
Slovak Republic,SVK,2018,12,8844833333.333334
Slovak Republic,SVK,2019,01,8810000000.0
Slovak Republic,SVK,2019,02,8810000000.0
Slovak Republic,SVK,2019,03,8810000000.0
Slovak Republic,SVK,2019,04,8810000000.0
Slovak Republic,SVK,2019,05,8810000000.0
Slovak Republic,SVK,2019,06,8810000000.0
Slovak Republic,SVK,2019,07,8810000000.0
Slovak Republic,SVK,2019,08,8810000000.0
Slovak Republic,SVK,2019,09,8810000000.0
Slovak Republic,SVK,2019,10,8810000000.0
Slovak Republic,SVK,2019,11,8810000000.0
Slovak Republic,SVK,2019,12,8810000000.0
Slovak Republic,SVK,2020,01,8891416666.666666
Slovak Republic,SVK,2020,02,8891416666.666666
Slovak Republic,SVK,2020,03,8891416666.666666
Slovak Republic,SVK,2020,04,8891416666.666666
Slovak Republic,SVK,2020,05,8891416666.666666
Slovak Republic,SVK,2020,06,8891416666.666666
Slovak Republic,SVK,2020,07,8891416666.666666
Slovak Republic,SVK,2020,08,8891416666.666666
Slovak Republic,SVK,2020,09,8891416666.666666
Slovak Republic,SVK,2020,10,8891416666.666666
Slovak Republic,SVK,2020,11,8891416666.666666
Slovak Republic,SVK,2020,12,8891416666.666666
Slovak Republic,SVK,2021,01,9710583333.333334
Slovak Republic,SVK,2021,02,9710583333.333334
Slovak Republic,SVK,2021,03,9710583333.333334
Slovak Republic,SVK,2021,04,9710583333.333334
Slovak Republic,SVK,2021,05,9710583333.333334
Slovak Republic,SVK,2021,06,9710583333.333334
Slovak Republic,SVK,2021,07,9710583333.333334
Slovak Republic,SVK,2021,08,9710583333.333334
Slovak Republic,SVK,2021,09,9710583333.333334
Slovak Republic,SVK,2021,10,9710583333.333334
Slovak Republic,SVK,2021,11,9710583333.333334
Slovak Republic,SVK,2021,12,9710583333.333334
Slovenia,SVN,2010,01,4017353352.1666665
Slovenia,SVN,2010,02,4017353352.1666665
Slovenia,SVN,2010,03,4017353352.1666665
Slovenia,SVN,2010,04,4017353352.1666665
Slovenia,SVN,2010,05,4017353352.1666665
Slovenia,SVN,2010,06,4017353352.1666665
Slovenia,SVN,2010,07,4017353352.1666665
Slovenia,SVN,2010,08,4017353352.1666665
Slovenia,SVN,2010,09,4017353352.1666665
Slovenia,SVN,2010,10,4017353352.1666665
Slovenia,SVN,2010,11,4017353352.1666665
Slovenia,SVN,2010,12,4017353352.1666665
Slovenia,SVN,2011,01,4298655815.416667
Slovenia,SVN,2011,02,4298655815.416667
Slovenia,SVN,2011,03,4298655815.416667
Slovenia,SVN,2011,04,4298655815.416667
Slovenia,SVN,2011,05,4298655815.416667
Slovenia,SVN,2011,06,4298655815.416667
Slovenia,SVN,2011,07,4298655815.416667
Slovenia,SVN,2011,08,4298655815.416667
Slovenia,SVN,2011,09,4298655815.416667
Slovenia,SVN,2011,10,4298655815.416667
Slovenia,SVN,2011,11,4298655815.416667
Slovenia,SVN,2011,12,4298655815.416667
Slovenia,SVN,2012,01,3881482765.3333335
Slovenia,SVN,2012,02,3881482765.3333335
Slovenia,SVN,2012,03,3881482765.3333335
Slovenia,SVN,2012,04,3881482765.3333335
Slovenia,SVN,2012,05,3881482765.3333335
Slovenia,SVN,2012,06,3881482765.3333335
Slovenia,SVN,2012,07,3881482765.3333335
Slovenia,SVN,2012,08,3881482765.3333335
Slovenia,SVN,2012,09,3881482765.3333335
Slovenia,SVN,2012,10,3881482765.3333335
Slovenia,SVN,2012,11,3881482765.3333335
Slovenia,SVN,2012,12,3881482765.3333335
Slovenia,SVN,2013,01,4034638105.4166665
Slovenia,SVN,2013,02,4034638105.4166665
Slovenia,SVN,2013,03,4034638105.4166665
Slovenia,SVN,2013,04,4034638105.4166665
Slovenia,SVN,2013,05,4034638105.4166665
Slovenia,SVN,2013,06,4034638105.4166665
Slovenia,SVN,2013,07,4034638105.4166665
Slovenia,SVN,2013,08,4034638105.4166665
Slovenia,SVN,2013,09,4034638105.4166665
Slovenia,SVN,2013,10,4034638105.4166665
Slovenia,SVN,2013,11,4034638105.4166665
Slovenia,SVN,2013,12,4034638105.4166665
Slovenia,SVN,2014,01,4166432203.25
Slovenia,SVN,2014,02,4166432203.25
Slovenia,SVN,2014,03,4166432203.25
Slovenia,SVN,2014,04,4166432203.25
Slovenia,SVN,2014,05,4166432203.25
Slovenia,SVN,2014,06,4166432203.25
Slovenia,SVN,2014,07,4166432203.25
Slovenia,SVN,2014,08,4166432203.25
Slovenia,SVN,2014,09,4166432203.25
Slovenia,SVN,2014,10,4166432203.25
Slovenia,SVN,2014,11,4166432203.25
Slovenia,SVN,2014,12,4166432203.25
Slovenia,SVN,2015,01,3592292168.6666665
Slovenia,SVN,2015,02,3592292168.6666665
Slovenia,SVN,2015,03,3592292168.6666665
Slovenia,SVN,2015,04,3592292168.6666665
Slovenia,SVN,2015,05,3592292168.6666665
Slovenia,SVN,2015,06,3592292168.6666665
Slovenia,SVN,2015,07,3592292168.6666665
Slovenia,SVN,2015,08,3592292168.6666665
Slovenia,SVN,2015,09,3592292168.6666665
Slovenia,SVN,2015,10,3592292168.6666665
Slovenia,SVN,2015,11,3592292168.6666665
Slovenia,SVN,2015,12,3592292168.6666665
Slovenia,SVN,2016,01,3730560232.5833335
Slovenia,SVN,2016,02,3730560232.5833335
Slovenia,SVN,2016,03,3730560232.5833335
Slovenia,SVN,2016,04,3730560232.5833335
Slovenia,SVN,2016,05,3730560232.5833335
Slovenia,SVN,2016,06,3730560232.5833335
Slovenia,SVN,2016,07,3730560232.5833335
Slovenia,SVN,2016,08,3730560232.5833335
Slovenia,SVN,2016,09,3730560232.5833335
Slovenia,SVN,2016,10,3730560232.5833335
Slovenia,SVN,2016,11,3730560232.5833335
Slovenia,SVN,2016,12,3730560232.5833335
Slovenia,SVN,2017,01,4049091670.25
Slovenia,SVN,2017,02,4049091670.25
Slovenia,SVN,2017,03,4049091670.25
Slovenia,SVN,2017,04,4049091670.25
Slovenia,SVN,2017,05,4049091670.25
Slovenia,SVN,2017,06,4049091670.25
Slovenia,SVN,2017,07,4049091670.25
Slovenia,SVN,2017,08,4049091670.25
Slovenia,SVN,2017,09,4049091670.25
Slovenia,SVN,2017,10,4049091670.25
Slovenia,SVN,2017,11,4049091670.25
Slovenia,SVN,2017,12,4049091670.25
Slovenia,SVN,2018,01,4514823535.5
Slovenia,SVN,2018,02,4514823535.5
Slovenia,SVN,2018,03,4514823535.5
Slovenia,SVN,2018,04,4514823535.5
Slovenia,SVN,2018,05,4514823535.5
Slovenia,SVN,2018,06,4514823535.5
Slovenia,SVN,2018,07,4514823535.5
Slovenia,SVN,2018,08,4514823535.5
Slovenia,SVN,2018,09,4514823535.5
Slovenia,SVN,2018,10,4514823535.5
Slovenia,SVN,2018,11,4514823535.5
Slovenia,SVN,2018,12,4514823535.5
Slovenia,SVN,2019,01,4527632373.5
Slovenia,SVN,2019,02,4527632373.5
Slovenia,SVN,2019,03,4527632373.5
Slovenia,SVN,2019,04,4527632373.5
Slovenia,SVN,2019,05,4527632373.5
Slovenia,SVN,2019,06,4527632373.5
Slovenia,SVN,2019,07,4527632373.5
Slovenia,SVN,2019,08,4527632373.5
Slovenia,SVN,2019,09,4527632373.5
Slovenia,SVN,2019,10,4527632373.5
Slovenia,SVN,2019,11,4527632373.5
Slovenia,SVN,2019,12,4527632373.5
Slovenia,SVN,2020,01,4475566670.333333
Slovenia,SVN,2020,02,4475566670.333333
Slovenia,SVN,2020,03,4475566670.333333
Slovenia,SVN,2020,04,4475566670.333333
Slovenia,SVN,2020,05,4475566670.333333
Slovenia,SVN,2020,06,4475566670.333333
Slovenia,SVN,2020,07,4475566670.333333
Slovenia,SVN,2020,08,4475566670.333333
Slovenia,SVN,2020,09,4475566670.333333
Slovenia,SVN,2020,10,4475566670.333333
Slovenia,SVN,2020,11,4475566670.333333
Slovenia,SVN,2020,12,4475566670.333333
Slovenia,SVN,2021,01,5145715544.583333
Slovenia,SVN,2021,02,5145715544.583333
Slovenia,SVN,2021,03,5145715544.583333
Slovenia,SVN,2021,04,5145715544.583333
Slovenia,SVN,2021,05,5145715544.583333
Slovenia,SVN,2021,06,5145715544.583333
Slovenia,SVN,2021,07,5145715544.583333
Slovenia,SVN,2021,08,5145715544.583333
Slovenia,SVN,2021,09,5145715544.583333
Slovenia,SVN,2021,10,5145715544.583333
Slovenia,SVN,2021,11,5145715544.583333
Slovenia,SVN,2021,12,5145715544.583333
Spain,ESP,2010,01,118509166666.66667
Spain,ESP,2010,02,118509166666.66667
Spain,ESP,2010,03,118509166666.66667
Spain,ESP,2010,04,118509166666.66667
Spain,ESP,2010,05,118509166666.66667
Spain,ESP,2010,06,118509166666.66667
Spain,ESP,2010,07,118509166666.66667
Spain,ESP,2010,08,118509166666.66667
Spain,ESP,2010,09,118509166666.66667
Spain,ESP,2010,10,118509166666.66667
Spain,ESP,2010,11,118509166666.66667
Spain,ESP,2010,12,118509166666.66667
Spain,ESP,2011,01,123392500000.0
Spain,ESP,2011,02,123392500000.0
Spain,ESP,2011,03,123392500000.0
Spain,ESP,2011,04,123392500000.0
Spain,ESP,2011,05,123392500000.0
Spain,ESP,2011,06,123392500000.0
Spain,ESP,2011,07,123392500000.0
Spain,ESP,2011,08,123392500000.0
Spain,ESP,2011,09,123392500000.0
Spain,ESP,2011,10,123392500000.0
Spain,ESP,2011,11,123392500000.0
Spain,ESP,2011,12,123392500000.0
Spain,ESP,2012,01,110395833333.33333
Spain,ESP,2012,02,110395833333.33333
Spain,ESP,2012,03,110395833333.33333
Spain,ESP,2012,04,110395833333.33333
Spain,ESP,2012,05,110395833333.33333
Spain,ESP,2012,06,110395833333.33333
Spain,ESP,2012,07,110395833333.33333
Spain,ESP,2012,08,110395833333.33333
Spain,ESP,2012,09,110395833333.33333
Spain,ESP,2012,10,110395833333.33333
Spain,ESP,2012,11,110395833333.33333
Spain,ESP,2012,12,110395833333.33333
Spain,ESP,2013,01,112965000000.0
Spain,ESP,2013,02,112965000000.0
Spain,ESP,2013,03,112965000000.0
Spain,ESP,2013,04,112965000000.0
Spain,ESP,2013,05,112965000000.0
Spain,ESP,2013,06,112965000000.0
Spain,ESP,2013,07,112965000000.0
Spain,ESP,2013,08,112965000000.0
Spain,ESP,2013,09,112965000000.0
Spain,ESP,2013,10,112965000000.0
Spain,ESP,2013,11,112965000000.0
Spain,ESP,2013,12,112965000000.0
Spain,ESP,2014,01,114318333333.33333
Spain,ESP,2014,02,114318333333.33333
Spain,ESP,2014,03,114318333333.33333
Spain,ESP,2014,04,114318333333.33333
Spain,ESP,2014,05,114318333333.33333
Spain,ESP,2014,06,114318333333.33333
Spain,ESP,2014,07,114318333333.33333
Spain,ESP,2014,08,114318333333.33333
Spain,ESP,2014,09,114318333333.33333
Spain,ESP,2014,10,114318333333.33333
Spain,ESP,2014,11,114318333333.33333
Spain,ESP,2014,12,114318333333.33333
Spain,ESP,2015,01,99680000000.0
Spain,ESP,2015,02,99680000000.0
Spain,ESP,2015,03,99680000000.0
Spain,ESP,2015,04,99680000000.0
Spain,ESP,2015,05,99680000000.0
Spain,ESP,2015,06,99680000000.0
Spain,ESP,2015,07,99680000000.0
Spain,ESP,2015,08,99680000000.0
Spain,ESP,2015,09,99680000000.0
Spain,ESP,2015,10,99680000000.0
Spain,ESP,2015,11,99680000000.0
Spain,ESP,2015,12,99680000000.0
Spain,ESP,2016,01,102795833333.33333
Spain,ESP,2016,02,102795833333.33333
Spain,ESP,2016,03,102795833333.33333
Spain,ESP,2016,04,102795833333.33333
Spain,ESP,2016,05,102795833333.33333
Spain,ESP,2016,06,102795833333.33333
Spain,ESP,2016,07,102795833333.33333
Spain,ESP,2016,08,102795833333.33333
Spain,ESP,2016,09,102795833333.33333
