Country,Country Code,AverageTemperature,Year,Months,TempDiff,YearMonth
Hungary,HUN,132.252,2016,9,2.6639999999999997,201609
Hungary,HUN,131.61700000000002,2016,10,-0.635,201610
Hungary,HUN,132.04200000000003,2016,11,0.425,201611
Hungary,HUN,131.44000000000003,2016,12,-0.602,201612
Hungary,HUN,128.38900000000004,2017,1,-3.051,201701
Hungary,HUN,131.13800000000003,2017,2,2.7489999999999997,201702
Hungary,HUN,135.44000000000003,2017,3,4.302,201703
Hungary,HUN,135.94000000000003,2017,4,0.5,201704
Hungary,HUN,137.68100000000004,2017,5,1.7409999999999999,201705
Hungary,HUN,140.65900000000005,2017,6,2.978,201706
Hungary,HUN,142.81200000000004,2017,7,2.153,201707
Hungary,HUN,146.33300000000003,2017,8,3.5210000000000004,201708
Hungary,HUN,146.53300000000002,2017,9,0.2,201709
Hungary,HUN,147.794,2017,10,1.261,201710
Hungary,HUN,148.63000000000002,2017,11,0.836,201711
Hungary,HUN,150.53300000000002,2017,12,1.903,201712
Hungary,HUN,155.567,2018,1,5.034,201801
Hungary,HUN,155.062,2018,2,-0.505,201802
Hungary,HUN,154.04100000000003,2018,3,-1.021,201803
Hungary,HUN,159.50000000000003,2018,4,5.459,201804
Hungary,HUN,163.64200000000002,2018,5,4.1419999999999995,201805
Hungary,HUN,166.01900000000003,2018,6,2.377,201806
Hungary,HUN,168.08900000000003,2018,7,2.07,201807
Hungary,HUN,172.11500000000004,2018,8,4.026,201808
Hungary,HUN,174.23700000000002,2018,9,2.122,201809
Hungary,HUN,177.27500000000003,2018,10,3.0380000000000003,201810
Hungary,HUN,179.58100000000005,2018,11,2.306,201811
Hungary,HUN,180.32900000000004,2018,12,0.748,201812
Hungary,HUN,181.50100000000003,2019,1,1.172,201901
Hungary,HUN,185.06000000000003,2019,2,3.5589999999999997,201902
Hungary,HUN,188.80600000000004,2019,3,3.7460000000000004,201903
Hungary,HUN,191.10600000000005,2019,4,2.3,201904
Hungary,HUN,190.25600000000006,2019,5,-0.85,201905
Hungary,HUN,194.65700000000007,2019,6,4.401,201906
Hungary,HUN,196.57500000000007,2019,7,1.9180000000000001,201907
Hungary,HUN,200.14000000000007,2019,8,3.565,201908
Hungary,HUN,201.62900000000008,2019,9,1.489,201909
Hungary,HUN,204.51000000000008,2019,10,2.8810000000000002,201910
Hungary,HUN,208.51000000000008,2019,11,4.0,201911
Hungary,HUN,211.5480000000001,2019,12,3.0380000000000003,201912
Hungary,HUN,213.79000000000008,2020,1,2.242,202001
Hungary,HUN,218.78500000000008,2020,2,4.995,202002
Hungary,HUN,221.12500000000009,2020,3,2.34,202003
Hungary,HUN,222.66400000000007,2020,4,1.5390000000000001,202004
Hungary,HUN,222.43500000000006,2020,5,-0.22899999999999998,202005
Hungary,HUN,223.88200000000006,2020,6,1.4469999999999998,202006
Hungary,HUN,225.27700000000007,2020,7,1.395,202007
Hungary,HUN,228.46500000000006,2020,8,3.188,202008
Hungary,HUN,230.83500000000006,2020,9,2.37,202009
Hungary,HUN,232.50500000000005,2020,10,1.67,202010
Hungary,HUN,233.08200000000005,2020,11,0.5770000000000001,202011
Hungary,HUN,236.29200000000006,2020,12,3.21,202012
Iceland,ISL,-1.912,2009,12,0.0,200912
Iceland,ISL,0.8330000000000002,2010,1,2.745,201001
Iceland,ISL,0.6380000000000001,2010,2,-0.195,201002
Iceland,ISL,2.528,2010,3,1.89,201003
Iceland,ISL,2.334,2010,4,-0.19399999999999998,201004
Iceland,ISL,3.579,2010,5,1.245,201005
Iceland,ISL,5.506,2010,6,1.9269999999999998,201006
Iceland,ISL,7.021,2010,7,1.515,201007
Iceland,ISL,8.437999999999999,2010,8,1.4169999999999998,201008
Iceland,ISL,10.614999999999998,2010,9,2.177,201009
Iceland,ISL,11.907999999999998,2010,10,1.2930000000000001,201010
Iceland,ISL,11.603999999999997,2010,11,-0.304,201011
Iceland,ISL,12.403999999999998,2010,12,0.8,201012
Iceland,ISL,14.280999999999999,2011,1,1.8769999999999998,201101
Iceland,ISL,16.32,2011,2,2.039,201102
Iceland,ISL,16.109,2011,3,-0.21100000000000002,201103
Iceland,ISL,18.456000000000003,2011,4,2.347,201104
Iceland,ISL,18.792,2011,5,0.336,201105
Iceland,ISL,18.246000000000002,2011,6,-0.546,201106
Iceland,ISL,19.356,2011,7,1.11,201107
Iceland,ISL,19.898000000000003,2011,8,0.542,201108
Iceland,ISL,21.106,2011,9,1.208,201109
Iceland,ISL,21.435000000000002,2011,10,0.32899999999999996,201110
Iceland,ISL,24.099000000000004,2011,11,2.6639999999999997,201111
Iceland,ISL,22.631000000000004,2011,12,-1.4680000000000002,201112
Iceland,ISL,24.265000000000004,2012,1,1.6340000000000001,201201
Iceland,ISL,27.043000000000003,2012,2,2.778,201202
Iceland,ISL,29.676000000000002,2012,3,2.633,201203
Iceland,ISL,30.163,2012,4,0.48700000000000004,201204
Iceland,ISL,30.398,2012,5,0.235,201205
Iceland,ISL,30.955,2012,6,0.557,201206
Iceland,ISL,32.595,2012,7,1.64,201207
Iceland,ISL,34.168,2012,8,1.5730000000000002,201208
Iceland,ISL,33.914,2012,9,-0.254,201209
Iceland,ISL,33.509,2012,10,-0.405,201210
Iceland,ISL,33.256,2012,11,-0.253,201211
Iceland,ISL,34.524,2012,12,1.268,201212
Iceland,ISL,37.866,2013,1,3.342,201301
Iceland,ISL,41.28,2013,2,3.4139999999999997,201302
Iceland,ISL,41.382,2013,3,0.102,201303
Iceland,ISL,40.122,2013,4,-1.26,201304
Iceland,ISL,40.049,2013,5,-0.073,201305
Iceland,ISL,41.629,2013,6,1.58,201306
Iceland,ISL,42.385,2013,7,0.7559999999999999,201307
Iceland,ISL,42.946,2013,8,0.561,201308
Iceland,ISL,42.491,2013,9,-0.455,201309
Iceland,ISL,42.118,2013,10,-0.373,201310
Iceland,ISL,42.562000000000005,2013,11,0.444,201311
Iceland,ISL,42.61900000000001,2013,12,0.057,201312
Iceland,ISL,45.821000000000005,2014,1,3.202,201401
Iceland,ISL,47.33500000000001,2014,2,1.514,201402
Iceland,ISL,49.11600000000001,2014,3,1.781,201403
Iceland,ISL,50.96600000000001,2014,4,1.85,201404
Iceland,ISL,52.53000000000001,2014,5,1.564,201405
Iceland,ISL,54.82000000000001,2014,6,2.29,201406
Iceland,ISL,56.260000000000005,2014,7,1.44,201407
Iceland,ISL,57.449000000000005,2014,8,1.189,201408
Iceland,ISL,59.51500000000001,2014,9,2.066,201409
Iceland,ISL,59.51200000000001,2014,10,-0.003,201410
Iceland,ISL,63.03500000000001,2014,11,3.523,201411
Iceland,ISL,63.31900000000001,2014,12,0.284,201412
Iceland,ISL,64.10300000000001,2015,1,0.784,201501
Iceland,ISL,64.453,2015,2,0.35,201502
Iceland,ISL,65.34100000000001,2015,3,0.888,201503
Iceland,ISL,65.50900000000001,2015,4,0.168,201504
Iceland,ISL,64.18800000000002,2015,5,-1.321,201505
Iceland,ISL,64.26000000000002,2015,6,0.07200000000000001,201506
Iceland,ISL,63.96100000000002,2015,7,-0.299,201507
Iceland,ISL,64.58900000000001,2015,8,0.628,201508
Iceland,ISL,66.57500000000002,2015,9,1.986,201509
Iceland,ISL,67.71900000000002,2015,10,1.1440000000000001,201510
Iceland,ISL,68.57400000000003,2015,11,0.855,201511
Iceland,ISL,69.06300000000003,2015,12,0.489,201512
Iceland,ISL,69.93900000000004,2016,1,0.8759999999999999,201601
Iceland,ISL,69.39200000000004,2016,2,-0.547,201602
Iceland,ISL,71.39400000000003,2016,3,2.002,201603
Iceland,ISL,72.77500000000003,2016,4,1.381,201604
Iceland,ISL,73.70900000000003,2016,5,0.934,201605
Iceland,ISL,75.93900000000004,2016,6,2.23,201606
Iceland,ISL,77.51600000000003,2016,7,1.577,201607
Iceland,ISL,79.07600000000004,2016,8,1.56,201608
Iceland,ISL,80.55700000000003,2016,9,1.4809999999999999,201609
Iceland,ISL,83.88000000000002,2016,10,3.323,201610
Iceland,ISL,86.00400000000002,2016,11,2.124,201611
Iceland,ISL,89.84300000000002,2016,12,3.839,201612
Iceland,ISL,91.95600000000002,2017,1,2.113,201701
Iceland,ISL,95.19600000000001,2017,2,3.24,201702
Iceland,ISL,96.65,2017,3,1.454,201703
Iceland,ISL,97.217,2017,4,0.5670000000000001,201704
Iceland,ISL,99.608,2017,5,2.391,201705
Iceland,ISL,100.516,2017,6,0.9079999999999999,201706
Iceland,ISL,101.965,2017,7,1.449,201707
Iceland,ISL,103.07300000000001,2017,8,1.1079999999999999,201708
Iceland,ISL,105.495,2017,9,2.4219999999999997,201709
Iceland,ISL,107.79700000000001,2017,10,2.302,201710
Iceland,ISL,106.83500000000001,2017,11,-0.9620000000000001,201711
Iceland,ISL,106.92500000000001,2017,12,0.09,201712
Iceland,ISL,107.69300000000001,2018,1,0.768,201801
Iceland,ISL,108.99200000000002,2018,2,1.2990000000000002,201802
Iceland,ISL,110.40300000000002,2018,3,1.411,201803
Iceland,ISL,111.93600000000002,2018,4,1.5330000000000001,201804
Iceland,ISL,112.81400000000002,2018,5,0.878,201805
Iceland,ISL,113.77200000000002,2018,6,0.958,201806
Iceland,ISL,114.64900000000002,2018,7,0.877,201807
Iceland,ISL,115.18700000000001,2018,8,0.5379999999999999,201808
Iceland,ISL,115.24800000000002,2018,9,0.061,201809
Iceland,ISL,115.12100000000002,2018,10,-0.127,201810
Iceland,ISL,117.13900000000002,2018,11,2.0180000000000002,201811
Iceland,ISL,119.82100000000003,2018,12,2.682,201812
Iceland,ISL,121.22300000000003,2019,1,1.402,201901
Iceland,ISL,122.12900000000003,2019,2,0.9059999999999999,201902
Iceland,ISL,122.97000000000003,2019,3,0.841,201903
Iceland,ISL,126.31800000000003,2019,4,3.3480000000000003,201904
Iceland,ISL,127.15500000000003,2019,5,0.8370000000000001,201905
Iceland,ISL,128.28700000000003,2019,6,1.1320000000000001,201906
Iceland,ISL,130.35700000000003,2019,7,2.07,201907
Iceland,ISL,130.95400000000004,2019,8,0.597,201908
Iceland,ISL,132.49200000000005,2019,9,1.538,201909
Iceland,ISL,132.92400000000004,2019,10,0.43200000000000005,201910
Iceland,ISL,133.53100000000003,2019,11,0.607,201911
Iceland,ISL,134.67200000000003,2019,12,1.141,201912
Iceland,ISL,136.07100000000003,2020,1,1.399,202001
Iceland,ISL,136.53600000000003,2020,2,0.465,202002
Iceland,ISL,136.56200000000004,2020,3,0.026000000000000002,202003
Iceland,ISL,137.70200000000003,2020,4,1.14,202004
Iceland,ISL,138.53800000000004,2020,5,0.836,202005
Iceland,ISL,139.82800000000003,2020,6,1.29,202006
Iceland,ISL,139.98300000000003,2020,7,0.155,202007
Iceland,ISL,141.09700000000004,2020,8,1.114,202008
Iceland,ISL,141.30100000000004,2020,9,0.204,202009
Iceland,ISL,142.34000000000003,2020,10,1.0390000000000001,202010
Iceland,ISL,143.10900000000004,2020,11,0.769,202011
Iceland,ISL,144.36800000000002,2020,12,1.2590000000000001,202012
India,IND,18.631,2009,12,0.0,200912
India,IND,18.959,2010,1,0.32799999999999996,201001
India,IND,20.024,2010,2,1.065,201002
India,IND,22.257,2010,3,2.233,201003
India,IND,24.333000000000002,2010,4,2.076,201004
India,IND,25.495,2010,5,1.162,201005
India,IND,26.389,2010,6,0.894,201006
India,IND,27.026,2010,7,0.637,201007
India,IND,27.729,2010,8,0.703,201008
India,IND,28.114,2010,9,0.385,201009
India,IND,29.116,2010,10,1.002,201010
India,IND,30.703,2010,11,1.587,201011
India,IND,30.797,2010,12,0.094,201012
India,IND,30.462,2011,1,-0.335,201101
India,IND,30.899,2011,2,0.43700000000000006,201102
India,IND,31.517,2011,3,0.618,201103
India,IND,31.07,2011,4,-0.447,201104
India,IND,31.42,2011,5,0.35,201105
India,IND,31.096,2011,6,-0.324,201106
India,IND,31.651,2011,7,0.555,201107
India,IND,32.084,2011,8,0.433,201108
India,IND,32.461000000000006,2011,9,0.377,201109
India,IND,33.26200000000001,2011,10,0.8009999999999999,201110
India,IND,34.57800000000001,2011,11,1.3159999999999998,201111
India,IND,35.39000000000001,2011,12,0.812,201112
India,IND,35.217000000000006,2012,1,-0.17300000000000001,201201
India,IND,35.33500000000001,2012,2,0.11800000000000001,201202
India,IND,35.66900000000001,2012,3,0.33399999999999996,201203
India,IND,35.921000000000014,2012,4,0.252,201204
India,IND,36.671000000000014,2012,5,0.75,201205
India,IND,37.890000000000015,2012,6,1.219,201206
India,IND,38.655000000000015,2012,7,0.765,201207
India,IND,39.07200000000002,2012,8,0.41700000000000004,201208
India,IND,39.48600000000002,2012,9,0.414,201209
India,IND,39.67800000000002,2012,10,0.192,201210
India,IND,39.99500000000002,2012,11,0.317,201211
India,IND,40.923000000000016,2012,12,0.9279999999999999,201212
India,IND,41.06500000000002,2013,1,0.142,201301
India,IND,41.66300000000002,2013,2,0.598,201302
India,IND,42.292000000000016,2013,3,0.629,201303
India,IND,42.44700000000002,2013,4,0.155,201304
India,IND,43.320000000000014,2013,5,0.873,201305
India,IND,42.808000000000014,2013,6,-0.512,201306
India,IND,42.88900000000002,2013,7,0.081,201307
India,IND,43.14700000000002,2013,8,0.258,201308
India,IND,43.99700000000002,2013,9,0.85,201309
India,IND,44.46400000000002,2013,10,0.467,201310
India,IND,44.76300000000002,2013,11,0.299,201311
India,IND,45.19500000000002,2013,12,0.43200000000000005,201312
India,IND,45.45500000000002,2014,1,0.26,201401
India,IND,45.06000000000002,2014,2,-0.395,201402
India,IND,44.738000000000014,2014,3,-0.322,201403
India,IND,45.06500000000001,2014,4,0.327,201404
India,IND,44.91900000000001,2014,5,-0.146,201405
India,IND,46.44400000000001,2014,6,1.525,201406
India,IND,47.45600000000001,2014,7,1.012,201407
India,IND,48.34500000000001,2014,8,0.889,201408
India,IND,48.80300000000001,2014,9,0.45799999999999996,201409
India,IND,49.58000000000001,2014,10,0.777,201410
India,IND,50.670000000000016,2014,11,1.09,201411
India,IND,50.78700000000001,2014,12,0.11699999999999999,201412
India,IND,50.82200000000001,2015,1,0.035,201501
India,IND,51.87400000000001,2015,2,1.052,201502
India,IND,51.71500000000001,2015,3,-0.159,201503
India,IND,51.22800000000001,2015,4,-0.48700000000000004,201504
India,IND,51.961000000000006,2015,5,0.733,201505
India,IND,52.09,2015,6,0.129,201506
India,IND,53.032000000000004,2015,7,0.9420000000000001,201507
India,IND,54.022000000000006,2015,8,0.99,201508
India,IND,55.36500000000001,2015,9,1.3430000000000002,201509
India,IND,56.81000000000001,2015,10,1.445,201510
India,IND,58.50100000000001,2015,11,1.6909999999999998,201511
India,IND,59.80300000000001,2015,12,1.3019999999999998,201512
India,IND,60.97600000000001,2016,1,1.173,201601
India,IND,62.82500000000001,2016,2,1.849,201602
India,IND,64.43900000000001,2016,3,1.614,201603
India,IND,66.146,2016,4,1.7069999999999999,201604
India,IND,66.808,2016,5,0.662,201605
India,IND,67.55900000000001,2016,6,0.7509999999999999,201606
India,IND,67.92000000000002,2016,7,0.361,201607
India,IND,68.72700000000002,2016,8,0.807,201608
India,IND,69.38600000000002,2016,9,0.659,201609
India,IND,70.25500000000002,2016,10,0.8690000000000001,201610
India,IND,71.07700000000003,2016,11,0.8220000000000001,201611
India,IND,72.48400000000002,2016,12,1.4069999999999998,201612
India,IND,73.30600000000003,2017,1,0.8220000000000001,201701
India,IND,74.67600000000003,2017,2,1.37,201702
India,IND,75.31500000000003,2017,3,0.639,201703
India,IND,76.56800000000003,2017,4,1.253,201704
India,IND,77.48700000000002,2017,5,0.919,201705
India,IND,77.77700000000003,2017,6,0.29,201706
India,IND,78.22000000000003,2017,7,0.44299999999999995,201707
India,IND,79.11800000000002,2017,8,0.898,201708
India,IND,80.21900000000002,2017,9,1.101,201709
India,IND,81.61500000000002,2017,10,1.396,201710
India,IND,82.45600000000002,2017,11,0.841,201711
India,IND,83.55000000000001,2017,12,1.094,201712
India,IND,84.19200000000001,2018,1,0.642,201801
India,IND,85.57900000000001,2018,2,1.3869999999999998,201802
India,IND,87.036,2018,3,1.4569999999999999,201803
India,IND,87.74,2018,4,0.7040000000000001,201804
India,IND,88.458,2018,5,0.718,201805
India,IND,88.941,2018,6,0.483,201806
India,IND,89.415,2018,7,0.474,201807
India,IND,89.905,2018,8,0.49,201808
India,IND,90.476,2018,9,0.5710000000000001,201809
India,IND,91.387,2018,10,0.9109999999999999,201810
India,IND,92.713,2018,11,1.3259999999999998,201811
India,IND,93.10799999999999,2018,12,0.395,201812
India,IND,93.32399999999998,2019,1,0.21600000000000003,201901
India,IND,93.80199999999998,2019,2,0.478,201902
India,IND,94.02599999999998,2019,3,0.22399999999999998,201903
India,IND,95.13599999999998,2019,4,1.11,201904
India,IND,96.03699999999998,2019,5,0.9009999999999999,201905
India,IND,97.71199999999997,2019,6,1.675,201906
India,IND,98.76899999999998,2019,7,1.057,201907
India,IND,99.58899999999997,2019,8,0.82,201908
India,IND,100.11999999999998,2019,9,0.531,201909
India,IND,100.46799999999998,2019,10,0.348,201910
India,IND,101.97599999999997,2019,11,1.508,201911
India,IND,102.23199999999997,2019,12,0.256,201912
India,IND,102.48999999999997,2020,1,0.258,202001
India,IND,102.86899999999997,2020,2,0.379,202002
India,IND,102.57599999999996,2020,3,-0.293,202003
India,IND,102.73899999999996,2020,4,0.163,202004
India,IND,102.91999999999996,2020,5,0.18100000000000002,202005
India,IND,102.53899999999996,2020,6,-0.381,202006
India,IND,103.58799999999997,2020,7,1.0490000000000002,202007
India,IND,104.32899999999997,2020,8,0.741,202008
India,IND,105.52999999999996,2020,9,1.2009999999999998,202009
India,IND,106.80399999999996,2020,10,1.274,202010
India,IND,107.50699999999996,2020,11,0.703,202011
India,IND,108.33199999999997,2020,12,0.825,202012
Ireland,IRL,4.077,2009,12,0.0,200912
Ireland,IRL,2.2119999999999997,2010,1,-1.865,201001
Ireland,IRL,0.8509999999999998,2010,2,-1.361,201002
Ireland,IRL,0.7649999999999998,2010,3,-0.086,201003
Ireland,IRL,1.7969999999999997,2010,4,1.032,201004
Ireland,IRL,2.1239999999999997,2010,5,0.327,201005
Ireland,IRL,3.8739999999999997,2010,6,1.75,201006
Ireland,IRL,4.801,2010,7,0.927,201007
Ireland,IRL,4.827,2010,8,0.026000000000000002,201008
Ireland,IRL,5.869,2010,9,1.042,201009
Ireland,IRL,6.023,2010,10,0.154,201010
Ireland,IRL,4.922,2010,11,-1.101,201011
Ireland,IRL,0.6189999999999998,2010,12,-4.303,201012
Ireland,IRL,0.2589999999999998,2011,1,-0.36,201101
Ireland,IRL,2.689,2011,2,2.43,201102
Ireland,IRL,3.487,2011,3,0.7979999999999999,201103
Ireland,IRL,6.689,2011,4,3.202,201104
Ireland,IRL,7.678,2011,5,0.9890000000000001,201105
Ireland,IRL,6.979,2011,6,-0.6990000000000001,201106
Ireland,IRL,6.848,2011,7,-0.131,201107
Ireland,IRL,6.3759999999999994,2011,8,-0.47200000000000003,201108
Ireland,IRL,7.379999999999999,2011,9,1.004,201109
Ireland,IRL,8.770999999999999,2011,10,1.391,201110
Ireland,IRL,11.812999999999999,2011,11,3.042,201111
Ireland,IRL,12.727999999999998,2011,12,0.915,201112
Ireland,IRL,15.330999999999998,2012,1,2.603,201201
Ireland,IRL,17.955,2012,2,2.6239999999999997,201202
Ireland,IRL,20.836,2012,3,2.8810000000000002,201203
Ireland,IRL,20.305999999999997,2012,4,-0.53,201204
Ireland,IRL,20.932,2012,5,0.626,201205
Ireland,IRL,20.852999999999998,2012,6,-0.079,201206
Ireland,IRL,20.604999999999997,2012,7,-0.248,201207
Ireland,IRL,21.898999999999997,2012,8,1.294,201208
Ireland,IRL,21.759999999999998,2012,9,-0.139,201209
Ireland,IRL,20.694999999999997,2012,10,-1.065,201210
Ireland,IRL,20.535999999999998,2012,11,-0.159,201211
Ireland,IRL,21.008,2012,12,0.47200000000000003,201212
Ireland,IRL,22.192,2013,1,1.1840000000000002,201301
Ireland,IRL,22.752,2013,2,0.56,201302
Ireland,IRL,20.785,2013,3,-1.9669999999999999,201303
Ireland,IRL,20.297,2013,4,-0.488,201304
Ireland,IRL,19.985,2013,5,-0.312,201305
Ireland,IRL,20.5,2013,6,0.515,201306
Ireland,IRL,23.521,2013,7,3.0210000000000004,201307
Ireland,IRL,24.861,2013,8,1.34,201308
Ireland,IRL,25.945,2013,9,1.084,201309
Ireland,IRL,27.7,2013,10,1.755,201310
Ireland,IRL,27.87,2013,11,0.17,201311
Ireland,IRL,29.381,2013,12,1.511,201312
Ireland,IRL,30.855,2014,1,1.474,201401
Ireland,IRL,31.979,2014,2,1.124,201402
Ireland,IRL,33.106,2014,3,1.127,201403
Ireland,IRL,35.304,2014,4,2.198,201404
Ireland,IRL,36.543,2014,5,1.239,201405
Ireland,IRL,38.046,2014,6,1.5030000000000001,201406
Ireland,IRL,40.121,2014,7,2.075,201407
Ireland,IRL,40.14,2014,8,0.019,201408
Ireland,IRL,41.931,2014,9,1.791,201409
Ireland,IRL,42.946999999999996,2014,10,1.016,201410
Ireland,IRL,44.214999999999996,2014,11,1.268,201411
Ireland,IRL,44.738,2014,12,0.523,201412
Ireland,IRL,45.51,2015,1,0.772,201501
Ireland,IRL,45.812,2015,2,0.302,201502
Ireland,IRL,46.227,2015,3,0.415,201503
Ireland,IRL,47.07899999999999,2015,4,0.852,201504
Ireland,IRL,46.900999999999996,2015,5,-0.17800000000000002,201505
Ireland,IRL,46.976,2015,6,0.075,201506
Ireland,IRL,46.739,2015,7,-0.237,201507
Ireland,IRL,46.577,2015,8,-0.162,201508
Ireland,IRL,46.538,2015,9,-0.039,201509
Ireland,IRL,47.07899999999999,2015,10,0.541,201510
Ireland,IRL,49.46099999999999,2015,11,2.3819999999999997,201511
Ireland,IRL,52.331999999999994,2015,12,2.8710000000000004,201512
Ireland,IRL,54.08299999999999,2016,1,1.751,201601
Ireland,IRL,54.76399999999999,2016,2,0.6809999999999999,201602
Ireland,IRL,55.37599999999999,2016,3,0.612,201603
Ireland,IRL,54.92499999999999,2016,4,-0.451,201604
Ireland,IRL,56.49999999999999,2016,5,1.575,201605
Ireland,IRL,58.24099999999999,2016,6,1.7409999999999999,201606
Ireland,IRL,59.20099999999999,2016,7,0.96,201607
Ireland,IRL,60.498999999999995,2016,8,1.298,201608
Ireland,IRL,61.992,2016,9,1.493,201609
Ireland,IRL,62.596,2016,10,0.604,201610
Ireland,IRL,62.026999999999994,2016,11,-0.569,201611
Ireland,IRL,63.556999999999995,2016,12,1.53,201612
Ireland,IRL,65.41,2017,1,1.8530000000000002,201701
Ireland,IRL,67.462,2017,2,2.052,201702
Ireland,IRL,69.733,2017,3,2.271,201703
Ireland,IRL,70.94200000000001,2017,4,1.209,201704
Ireland,IRL,73.00800000000001,2017,5,2.066,201705
Ireland,IRL,74.33300000000001,2017,6,1.325,201706
Ireland,IRL,75.05300000000001,2017,7,0.72,201707
Ireland,IRL,75.44300000000001,2017,8,0.39,201708
Ireland,IRL,75.56600000000002,2017,9,0.12300000000000001,201709
Ireland,IRL,76.82000000000002,2017,10,1.254,201710
Ireland,IRL,77.39300000000001,2017,11,0.573,201711
Ireland,IRL,77.88100000000001,2017,12,0.488,201712
Ireland,IRL,79.18100000000001,2018,1,1.3,201801
Ireland,IRL,78.82200000000002,2018,2,-0.359,201802
Ireland,IRL,77.69100000000002,2018,3,-1.131,201803
Ireland,IRL,78.62300000000002,2018,4,0.932,201804
Ireland,IRL,80.54700000000003,2018,5,1.9240000000000002,201805
Ireland,IRL,83.13800000000002,2018,6,2.591,201806
Ireland,IRL,85.27100000000002,2018,7,2.133,201807
Ireland,IRL,86.12600000000002,2018,8,0.855,201808
Ireland,IRL,85.91600000000003,2018,9,-0.21,201809
Ireland,IRL,85.62300000000002,2018,10,-0.293,201810
Ireland,IRL,87.01000000000002,2018,11,1.3869999999999998,201811
Ireland,IRL,89.49800000000002,2018,12,2.488,201812
Ireland,IRL,91.20900000000002,2019,1,1.7109999999999999,201901
Ireland,IRL,94.47900000000001,2019,2,3.27,201902
Ireland,IRL,95.96000000000001,2019,3,1.4809999999999999,201903
Ireland,IRL,97.50800000000001,2019,4,1.548,201904
Ireland,IRL,98.20400000000001,2019,5,0.696,201905
Ireland,IRL,98.36900000000001,2019,6,0.165,201906
Ireland,IRL,100.13800000000002,2019,7,1.7690000000000001,201907
Ireland,IRL,101.44200000000002,2019,8,1.304,201908
Ireland,IRL,102.34100000000002,2019,9,0.899,201909
Ireland,IRL,101.87100000000002,2019,10,-0.47,201910
Ireland,IRL,101.67200000000003,2019,11,-0.19899999999999998,201911
Ireland,IRL,102.60100000000003,2019,12,0.929,201912
Ireland,IRL,104.69500000000002,2020,1,2.094,202001
Ireland,IRL,106.19800000000002,2020,2,1.5030000000000001,202002
Ireland,IRL,106.73300000000002,2020,3,0.535,202003
Ireland,IRL,108.67900000000002,2020,4,1.946,202004
Ireland,IRL,110.35500000000002,2020,5,1.676,202005
Ireland,IRL,111.06200000000001,2020,6,0.7070000000000001,202006
Ireland,IRL,111.08700000000002,2020,7,0.025,202007
Ireland,IRL,112.46000000000002,2020,8,1.3730000000000002,202008
Ireland,IRL,113.40100000000002,2020,9,0.941,202009
Ireland,IRL,113.13000000000002,2020,10,-0.271,202010
Ireland,IRL,114.90200000000003,2020,11,1.7719999999999998,202011
Ireland,IRL,114.95200000000003,2020,12,0.05,202012
Italy,ITA,6.154,2009,12,0.0,200912
Italy,ITA,6.052,2010,1,-0.102,201001
Italy,ITA,6.4799999999999995,2010,2,0.428,201002
Italy,ITA,6.9639999999999995,2010,3,0.484,201003
Italy,ITA,8.437,2010,4,1.473,201004
Italy,ITA,8.931999999999999,2010,5,0.495,201005
Italy,ITA,9.908999999999999,2010,6,0.977,201006
Italy,ITA,12.279,2010,7,2.37,201007
Italy,ITA,13.332,2010,8,1.053,201008
Italy,ITA,13.224,2010,9,-0.10800000000000001,201009
Italy,ITA,13.157,2010,10,-0.067,201010
Italy,ITA,14.377,2010,11,1.22,201011
Italy,ITA,13.963000000000001,2010,12,-0.414,201012
Italy,ITA,14.891000000000002,2011,1,0.9279999999999999,201101
Italy,ITA,15.595000000000002,2011,2,0.7040000000000001,201102
Italy,ITA,16.482000000000003,2011,3,0.887,201103
Italy,ITA,18.965000000000003,2011,4,2.483,201104
Italy,ITA,20.599000000000004,2011,5,1.6340000000000001,201105
Italy,ITA,22.079000000000004,2011,6,1.48,201106
Italy,ITA,22.687000000000005,2011,7,0.608,201107
Italy,ITA,24.768000000000004,2011,8,2.081,201108
Italy,ITA,27.443000000000005,2011,9,2.675,201109
Italy,ITA,28.025000000000006,2011,10,0.5820000000000001,201110
Italy,ITA,29.281000000000006,2011,11,1.256,201111
Italy,ITA,30.699000000000005,2011,12,1.4180000000000001,201112
Italy,ITA,31.331000000000007,2012,1,0.632,201201
Italy,ITA,28.862000000000005,2012,2,-2.469,201202
Italy,ITA,31.390000000000004,2012,3,2.528,201203
Italy,ITA,32.61900000000001,2012,4,1.229,201204
Italy,ITA,33.544000000000004,2012,5,0.925,201205
Italy,ITA,36.425000000000004,2012,6,2.8810000000000002,201206
Italy,ITA,39.014,2012,7,2.589,201207
Italy,ITA,42.187000000000005,2012,8,3.173,201208
Italy,ITA,43.429,2012,9,1.242,201209
Italy,ITA,45.338,2012,10,1.909,201210
Italy,ITA,47.765,2012,11,2.427,201211
Italy,ITA,47.677,2012,12,-0.08800000000000001,201212
Italy,ITA,48.823,2013,1,1.146,201301
Italy,ITA,47.793,2013,2,-1.03,201302
Italy,ITA,48.365,2013,3,0.5720000000000001,201303
Italy,ITA,50.399,2013,4,2.0340000000000003,201304
Italy,ITA,50.809,2013,5,0.41,201305
Italy,ITA,51.342999999999996,2013,6,0.534,201306
Italy,ITA,53.174,2013,7,1.831,201307
Italy,ITA,55.239,2013,8,2.065,201308
