Country,Country Code,Year,Month,PopulationPerMonth
Poland,POL,2010,02,38133468.166666664
Poland,POL,2010,03,38124400.75
Poland,POL,2010,04,38115333.333333336
Poland,POL,2010,05,38106265.916666664
Poland,POL,2010,06,38097198.5
Poland,POL,2010,07,38088131.083333336
Poland,POL,2010,08,38079063.666666664
Poland,POL,2010,09,38069996.25
Poland,POL,2010,10,38060928.833333336
Poland,POL,2010,11,38051861.416666664
Poland,POL,2010,12,38042794.0
Poland,POL,2011,02,38046204.166666664
Poland,POL,2011,03,38047909.25
Poland,POL,2011,04,38049614.333333336
Poland,POL,2011,05,38051319.416666664
Poland,POL,2011,06,38053024.5
Poland,POL,2011,07,38054729.583333336
Poland,POL,2011,08,38056434.666666664
Poland,POL,2011,09,38058139.75
Poland,POL,2011,10,38059844.833333336
Poland,POL,2011,11,38061549.916666664
Poland,POL,2011,12,38063255.0
Poland,POL,2012,02,38063239.833333336
Poland,POL,2012,03,38063232.25
Poland,POL,2012,04,38063224.666666664
Poland,POL,2012,05,38063217.083333336
Poland,POL,2012,06,38063209.5
Poland,POL,2012,07,38063201.916666664
Poland,POL,2012,08,38063194.333333336
Poland,POL,2012,09,38063186.75
Poland,POL,2012,10,38063179.166666664
Poland,POL,2012,11,38063171.583333336
Poland,POL,2012,12,38063164.0
Poland,POL,2013,02,38059336.0
Poland,POL,2013,03,38057422.0
Poland,POL,2013,04,38055508.0
Poland,POL,2013,05,38053594.0
Poland,POL,2013,06,38051680.0
Poland,POL,2013,07,38049766.0
Poland,POL,2013,08,38047852.0
Poland,POL,2013,09,38045938.0
Poland,POL,2013,10,38044024.0
Poland,POL,2013,11,38042110.0
Poland,POL,2013,12,38040196.0
Poland,POL,2014,02,38035452.5
Poland,POL,2014,03,38033080.75
Poland,POL,2014,04,38030709.0
Poland,POL,2014,05,38028337.25
Poland,POL,2014,06,38025965.5
Poland,POL,2014,07,38023593.75
Poland,POL,2014,08,38021222.0
Poland,POL,2014,09,38018850.25
Poland,POL,2014,10,38016478.5
Poland,POL,2014,11,38014106.75
Poland,POL,2014,12,38011735.0
Poland,POL,2015,02,38007514.5
Poland,POL,2015,03,38005404.25
Poland,POL,2015,04,38003294.0
Poland,POL,2015,05,38001183.75
Poland,POL,2015,06,37999073.5
Poland,POL,2015,07,37996963.25
Poland,POL,2015,08,37994853.0
Poland,POL,2015,09,37992742.75
Poland,POL,2015,10,37990632.5
Poland,POL,2015,11,37988522.25
Poland,POL,2015,12,37986412.0
Poland,POL,2016,02,37983691.166666664
Poland,POL,2016,03,37982330.75
Poland,POL,2016,04,37980970.333333336
Poland,POL,2016,05,37979609.916666664
Poland,POL,2016,06,37978249.5
Poland,POL,2016,07,37976889.083333336
Poland,POL,2016,08,37975528.666666664
Poland,POL,2016,09,37974168.25
Poland,POL,2016,10,37972807.833333336
Poland,POL,2016,11,37971447.416666664
Poland,POL,2016,12,37970087.0
Poland,POL,2017,02,37970876.833333336
Poland,POL,2017,03,37971271.75
Poland,POL,2017,04,37971666.666666664
Poland,POL,2017,05,37972061.583333336
Poland,POL,2017,06,37972456.5
Poland,POL,2017,07,37972851.416666664
Poland,POL,2017,08,37973246.333333336
Poland,POL,2017,09,37973641.25
Poland,POL,2017,10,37974036.166666664
Poland,POL,2017,11,37974431.083333336
Poland,POL,2017,12,37974826.0
Poland,POL,2018,02,37974813.333333336
Poland,POL,2018,03,37974807.0
Poland,POL,2018,04,37974800.666666664
Poland,POL,2018,05,37974794.333333336
Poland,POL,2018,06,37974788.0
Poland,POL,2018,07,37974781.666666664
Poland,POL,2018,08,37974775.333333336
Poland,POL,2018,09,37974769.0
Poland,POL,2018,10,37974762.666666664
Poland,POL,2018,11,37974756.333333336
Poland,POL,2018,12,37974750.0
Poland,POL,2019,02,37973204.166666664
Poland,POL,2019,03,37972431.25
Poland,POL,2019,04,37971658.333333336
Poland,POL,2019,05,37970885.416666664
Poland,POL,2019,06,37970112.5
Poland,POL,2019,07,37969339.583333336
Poland,POL,2019,08,37968566.666666664
Poland,POL,2019,09,37967793.75
Poland,POL,2019,10,37967020.833333336
Poland,POL,2019,11,37966247.916666664
Poland,POL,2019,12,37965475.0
Poland,POL,2020,02,37954407.5
Poland,POL,2020,03,37948873.75
Poland,POL,2020,04,37943340.0
Poland,POL,2020,05,37937806.25
Poland,POL,2020,06,37932272.5
Poland,POL,2020,07,37926738.75
Poland,POL,2020,08,37921205.0
Poland,POL,2020,09,37915671.25
Poland,POL,2020,10,37910137.5
Poland,POL,2020,11,37904603.75
Poland,POL,2020,12,37899070.0
Poland,POL,2021,02,37873745.666666664
Poland,POL,2021,03,37861083.5
Poland,POL,2021,04,37848421.333333336
Poland,POL,2021,05,37835759.166666664
Poland,POL,2021,06,37823097.0
Poland,POL,2021,07,37810434.833333336
Poland,POL,2021,08,37797772.666666664
Poland,POL,2021,09,37785110.5
Poland,POL,2021,10,37772448.333333336
Poland,POL,2021,11,37759786.166666664
Poland,POL,2021,12,37747124.0
Portugal,PRT,2010,02,10569055.833333334
Portugal,PRT,2010,03,10569460.25
Portugal,PRT,2010,04,10569864.666666666
Portugal,PRT,2010,05,10570269.083333334
Portugal,PRT,2010,06,10570673.5
Portugal,PRT,2010,07,10571077.916666666
Portugal,PRT,2010,08,10571482.333333334
Portugal,PRT,2010,09,10571886.75
Portugal,PRT,2010,10,10572291.166666666
Portugal,PRT,2010,11,10572695.583333334
Portugal,PRT,2010,12,10573100.0
Portugal,PRT,2011,02,10570510.0
Portugal,PRT,2011,03,10569215.0
Portugal,PRT,2011,04,10567920.0
Portugal,PRT,2011,05,10566625.0
Portugal,PRT,2011,06,10565330.0
Portugal,PRT,2011,07,10564035.0
Portugal,PRT,2011,08,10562740.0
Portugal,PRT,2011,09,10561445.0
Portugal,PRT,2011,10,10560150.0
Portugal,PRT,2011,11,10558855.0
Portugal,PRT,2011,12,10557560.0
Portugal,PRT,2012,02,10550440.666666666
Portugal,PRT,2012,03,10546881.0
Portugal,PRT,2012,04,10543321.333333334
Portugal,PRT,2012,05,10539761.666666666
Portugal,PRT,2012,06,10536202.0
Portugal,PRT,2012,07,10532642.333333334
Portugal,PRT,2012,08,10529082.666666666
Portugal,PRT,2012,09,10525523.0
Portugal,PRT,2012,10,10521963.333333334
Portugal,PRT,2012,11,10518403.666666666
Portugal,PRT,2012,12,10514844.0
Portugal,PRT,2013,02,10505252.5
Portugal,PRT,2013,03,10500456.75
Portugal,PRT,2013,04,10495661.0
Portugal,PRT,2013,05,10490865.25
Portugal,PRT,2013,06,10486069.5
Portugal,PRT,2013,07,10481273.75
Portugal,PRT,2013,08,10476478.0
Portugal,PRT,2013,09,10471682.25
Portugal,PRT,2013,10,10466886.5
Portugal,PRT,2013,11,10462090.75
Portugal,PRT,2013,12,10457295.0
Portugal,PRT,2014,02,10447922.833333334
Portugal,PRT,2014,03,10443236.75
Portugal,PRT,2014,04,10438550.666666666
Portugal,PRT,2014,05,10433864.583333334
Portugal,PRT,2014,06,10429178.5
Portugal,PRT,2014,07,10424492.416666666
Portugal,PRT,2014,08,10419806.333333334
Portugal,PRT,2014,09,10415120.25
Portugal,PRT,2014,10,10410434.166666666
Portugal,PRT,2014,11,10405748.083333334
Portugal,PRT,2014,12,10401062.0
Portugal,PRT,2015,02,10393897.666666666
Portugal,PRT,2015,03,10390315.5
Portugal,PRT,2015,04,10386733.333333334
Portugal,PRT,2015,05,10383151.166666666
Portugal,PRT,2015,06,10379569.0
Portugal,PRT,2015,07,10375986.833333334
Portugal,PRT,2015,08,10372404.666666666
Portugal,PRT,2015,09,10368822.5
Portugal,PRT,2015,10,10365240.333333334
Portugal,PRT,2015,11,10361658.166666666
Portugal,PRT,2015,12,10358076.0
Portugal,PRT,2016,02,10352638.666666666
Portugal,PRT,2016,03,10349920.0
Portugal,PRT,2016,04,10347201.333333334
Portugal,PRT,2016,05,10344482.666666666
Portugal,PRT,2016,06,10341764.0
Portugal,PRT,2016,07,10339045.333333334
Portugal,PRT,2016,08,10336326.666666666
Portugal,PRT,2016,09,10333608.0
Portugal,PRT,2016,10,10330889.333333334
Portugal,PRT,2016,11,10328170.666666666
Portugal,PRT,2016,12,10325452.0
Portugal,PRT,2017,02,10321260.0
Portugal,PRT,2017,03,10319164.0
Portugal,PRT,2017,04,10317068.0
Portugal,PRT,2017,05,10314972.0
Portugal,PRT,2017,06,10312876.0
Portugal,PRT,2017,07,10310780.0
Portugal,PRT,2017,08,10308684.0
Portugal,PRT,2017,09,10306588.0
Portugal,PRT,2017,10,10304492.0
Portugal,PRT,2017,11,10302396.0
Portugal,PRT,2017,12,10300300.0
Portugal,PRT,2018,02,10297553.666666666
Portugal,PRT,2018,03,10296180.5
Portugal,PRT,2018,04,10294807.333333334
Portugal,PRT,2018,05,10293434.166666666
Portugal,PRT,2018,06,10292061.0
Portugal,PRT,2018,07,10290687.833333334
Portugal,PRT,2018,08,10289314.666666666
Portugal,PRT,2018,09,10287941.5
Portugal,PRT,2018,10,10286568.333333334
Portugal,PRT,2018,11,10285195.166666666
Portugal,PRT,2018,12,10283822.0
Portugal,PRT,2019,02,10284228.833333334
Portugal,PRT,2019,03,10284432.25
Portugal,PRT,2019,04,10284635.666666666
Portugal,PRT,2019,05,10284839.083333334
Portugal,PRT,2019,06,10285042.5
Portugal,PRT,2019,07,10285245.916666666
Portugal,PRT,2019,08,10285449.333333334
Portugal,PRT,2019,09,10285652.75
Portugal,PRT,2019,10,10285856.166666666
Portugal,PRT,2019,11,10286059.583333334
Portugal,PRT,2019,12,10286263.0
Portugal,PRT,2020,02,10288066.0
Portugal,PRT,2020,03,10288967.5
Portugal,PRT,2020,04,10289869.0
Portugal,PRT,2020,05,10290770.5
Portugal,PRT,2020,06,10291672.0
Portugal,PRT,2020,07,10292573.5
Portugal,PRT,2020,08,10293475.0
Portugal,PRT,2020,09,10294376.5
Portugal,PRT,2020,10,10295278.0
Portugal,PRT,2020,11,10296179.5
Portugal,PRT,2020,12,10297081.0
Portugal,PRT,2021,02,10301758.666666666
Portugal,PRT,2021,03,10304097.5
Portugal,PRT,2021,04,10306436.333333334
Portugal,PRT,2021,05,10308775.166666666
Portugal,PRT,2021,06,10311114.0
Portugal,PRT,2021,07,10313452.833333334
Portugal,PRT,2021,08,10315791.666666666
Portugal,PRT,2021,09,10318130.5
Portugal,PRT,2021,10,10320469.333333334
Portugal,PRT,2021,11,10322808.166666666
Portugal,PRT,2021,12,10325147.0
Republic of Turkiye,TUR,2010,02,72387256.66666667
Republic of Turkiye,TUR,2010,03,72468065.5
Republic of Turkiye,TUR,2010,04,72548874.33333333
Republic of Turkiye,TUR,2010,05,72629683.16666667
Republic of Turkiye,TUR,2010,06,72710492.0
Republic of Turkiye,TUR,2010,07,72791300.83333333
Republic of Turkiye,TUR,2010,08,72872109.66666667
Republic of Turkiye,TUR,2010,09,72952918.5
Republic of Turkiye,TUR,2010,10,73033727.33333333
Republic of Turkiye,TUR,2010,11,73114536.16666667
Republic of Turkiye,TUR,2010,12,73195345.0
Republic of Turkiye,TUR,2011,02,73358429.83333333
Republic of Turkiye,TUR,2011,03,73439972.25
Republic of Turkiye,TUR,2011,04,73521514.66666667
Republic of Turkiye,TUR,2011,05,73603057.08333333
Republic of Turkiye,TUR,2011,06,73684599.5
Republic of Turkiye,TUR,2011,07,73766141.91666667
Republic of Turkiye,TUR,2011,08,73847684.33333333
Republic of Turkiye,TUR,2011,09,73929226.75
Republic of Turkiye,TUR,2011,10,74010769.16666667
Republic of Turkiye,TUR,2011,11,74092311.58333333
Republic of Turkiye,TUR,2011,12,74173854.0
Republic of Turkiye,TUR,2012,02,74357784.83333333
Republic of Turkiye,TUR,2012,03,74449750.25
Republic of Turkiye,TUR,2012,04,74541715.66666667
Republic of Turkiye,TUR,2012,05,74633681.08333333
Republic of Turkiye,TUR,2012,06,74725646.5
Republic of Turkiye,TUR,2012,07,74817611.91666667
Republic of Turkiye,TUR,2012,08,74909577.33333333
Republic of Turkiye,TUR,2012,09,75001542.75
Republic of Turkiye,TUR,2012,10,75093508.16666667
Republic of Turkiye,TUR,2012,11,75185473.58333333
Republic of Turkiye,TUR,2012,12,75277439.0
Republic of Turkiye,TUR,2013,02,75493885.33333333
Republic of Turkiye,TUR,2013,03,75602108.5
Republic of Turkiye,TUR,2013,04,75710331.66666667
Republic of Turkiye,TUR,2013,05,75818554.83333333
Republic of Turkiye,TUR,2013,06,75926778.0
Republic of Turkiye,TUR,2013,07,76035001.16666667
Republic of Turkiye,TUR,2013,08,76143224.33333333
Republic of Turkiye,TUR,2013,09,76251447.5
Republic of Turkiye,TUR,2013,10,76359670.66666667
Republic of Turkiye,TUR,2013,11,76467893.83333333
Republic of Turkiye,TUR,2013,12,76576117.0
Republic of Turkiye,TUR,2014,02,76832109.66666667
Republic of Turkiye,TUR,2014,03,76960106.0
Republic of Turkiye,TUR,2014,04,77088102.33333333
Republic of Turkiye,TUR,2014,05,77216098.66666667
Republic of Turkiye,TUR,2014,06,77344095.0
Republic of Turkiye,TUR,2014,07,77472091.33333333
Republic of Turkiye,TUR,2014,08,77600087.66666667
Republic of Turkiye,TUR,2014,09,77728084.0
Republic of Turkiye,TUR,2014,10,77856080.33333333
Republic of Turkiye,TUR,2014,11,77984076.66666667
Republic of Turkiye,TUR,2014,12,78112073.0
Republic of Turkiye,TUR,2015,02,78367757.16666667
Republic of Turkiye,TUR,2015,03,78495599.25
Republic of Turkiye,TUR,2015,04,78623441.33333333
Republic of Turkiye,TUR,2015,05,78751283.41666667
Republic of Turkiye,TUR,2015,06,78879125.5
Republic of Turkiye,TUR,2015,07,79006967.58333333
Republic of Turkiye,TUR,2015,08,79134809.66666667
Republic of Turkiye,TUR,2015,09,79262651.75
Republic of Turkiye,TUR,2015,10,79390493.83333333
Republic of Turkiye,TUR,2015,11,79518335.91666667
Republic of Turkiye,TUR,2015,12,79646178.0
Republic of Turkiye,TUR,2016,02,79875047.33333333
Republic of Turkiye,TUR,2016,03,79989482.0
Republic of Turkiye,TUR,2016,04,80103916.66666667
Republic of Turkiye,TUR,2016,05,80218351.33333333
Republic of Turkiye,TUR,2016,06,80332786.0
Republic of Turkiye,TUR,2016,07,80447220.66666667
Republic of Turkiye,TUR,2016,08,80561655.33333333
Republic of Turkiye,TUR,2016,09,80676090.0
Republic of Turkiye,TUR,2016,10,80790524.66666667
Republic of Turkiye,TUR,2016,11,80904959.33333333
Republic of Turkiye,TUR,2016,12,81019394.0
Republic of Turkiye,TUR,2017,02,81197799.33333333
Republic of Turkiye,TUR,2017,03,81287002.0
Republic of Turkiye,TUR,2017,04,81376204.66666667
Republic of Turkiye,TUR,2017,05,81465407.33333333
Republic of Turkiye,TUR,2017,06,81554610.0
Republic of Turkiye,TUR,2017,07,81643812.66666667
Republic of Turkiye,TUR,2017,08,81733015.33333333
Republic of Turkiye,TUR,2017,09,81822218.0
Republic of Turkiye,TUR,2017,10,81911420.66666667
Republic of Turkiye,TUR,2017,11,82000623.33333333
Republic of Turkiye,TUR,2017,12,82089826.0
Republic of Turkiye,TUR,2018,02,82209739.0
Republic of Turkiye,TUR,2018,03,82269695.5
Republic of Turkiye,TUR,2018,04,82329652.0
Republic of Turkiye,TUR,2018,05,82389608.5
Republic of Turkiye,TUR,2018,06,82449565.0
Republic of Turkiye,TUR,2018,07,82509521.5
Republic of Turkiye,TUR,2018,08,82569478.0
Republic of Turkiye,TUR,2018,09,82629434.5
Republic of Turkiye,TUR,2018,10,82689391.0
Republic of Turkiye,TUR,2018,11,82749347.5
Republic of Turkiye,TUR,2018,12,82809304.0
Republic of Turkiye,TUR,2019,02,82921367.33333333
Republic of Turkiye,TUR,2019,03,82977399.0
Republic of Turkiye,TUR,2019,04,83033430.66666667
Republic of Turkiye,TUR,2019,05,83089462.33333333
Republic of Turkiye,TUR,2019,06,83145494.0
Republic of Turkiye,TUR,2019,07,83201525.66666667
Republic of Turkiye,TUR,2019,08,83257557.33333333
Republic of Turkiye,TUR,2019,09,83313589.0
Republic of Turkiye,TUR,2019,10,83369620.66666667
Republic of Turkiye,TUR,2019,11,83425652.33333333
Republic of Turkiye,TUR,2019,12,83481684.0
Republic of Turkiye,TUR,2020,02,83590641.33333333
Republic of Turkiye,TUR,2020,03,83645120.0
Republic of Turkiye,TUR,2020,04,83699598.66666667
Republic of Turkiye,TUR,2020,05,83754077.33333333
Republic of Turkiye,TUR,2020,06,83808556.0
Republic of Turkiye,TUR,2020,07,83863034.66666667
Republic of Turkiye,TUR,2020,08,83917513.33333333
Republic of Turkiye,TUR,2020,09,83971992.0
Republic of Turkiye,TUR,2020,10,84026470.66666667
Republic of Turkiye,TUR,2020,11,84080949.33333333
Republic of Turkiye,TUR,2020,12,84135428.0
Republic of Turkiye,TUR,2021,02,84242090.66666667
Republic of Turkiye,TUR,2021,03,84295422.0
Republic of Turkiye,TUR,2021,04,84348753.33333333
Republic of Turkiye,TUR,2021,05,84402084.66666667
Republic of Turkiye,TUR,2021,06,84455416.0
Republic of Turkiye,TUR,2021,07,84508747.33333333
Republic of Turkiye,TUR,2021,08,84562078.66666667
Republic of Turkiye,TUR,2021,09,84615410.0
Republic of Turkiye,TUR,2021,10,84668741.33333333
Republic of Turkiye,TUR,2021,11,84722072.66666667
Republic of Turkiye,TUR,2021,12,84775404.0
Romania,ROU,2010,02,20347384.333333332
Romania,ROU,2010,03,20337333.0
Romania,ROU,2010,04,20327281.666666668
Romania,ROU,2010,05,20317230.333333332
Romania,ROU,2010,06,20307179.0
Romania,ROU,2010,07,20297127.666666668
Romania,ROU,2010,08,20287076.333333332
Romania,ROU,2010,09,20277025.0
Romania,ROU,2010,10,20266973.666666668
Romania,ROU,2010,11,20256922.333333332
Romania,ROU,2010,12,20246871.0
Romania,ROU,2011,02,20230313.833333332
Romania,ROU,2011,03,20222035.25
Romania,ROU,2011,04,20213756.666666668
Romania,ROU,2011,05,20205478.083333332
Romania,ROU,2011,06,20197199.5
Romania,ROU,2011,07,20188920.916666668
Romania,ROU,2011,08,20180642.333333332
Romania,ROU,2011,09,20172363.75
Romania,ROU,2011,10,20164085.166666668
Romania,ROU,2011,11,20155806.583333332
Romania,ROU,2011,12,20147528.0
Romania,ROU,2012,02,20132612.5
Romania,ROU,2012,03,20125154.75
Romania,ROU,2012,04,20117697.0
Romania,ROU,2012,05,20110239.25
Romania,ROU,2012,06,20102781.5
Romania,ROU,2012,07,20095323.75
Romania,ROU,2012,08,20087866.0
Romania,ROU,2012,09,20080408.25
Romania,ROU,2012,10,20072950.5
Romania,ROU,2012,11,20065492.75
Romania,ROU,2012,12,20058035.0
Romania,ROU,2013,02,20045644.666666668
Romania,ROU,2013,03,20039449.5
Romania,ROU,2013,04,20033254.333333332
Romania,ROU,2013,05,20027059.166666668
Romania,ROU,2013,06,20020864.0
Romania,ROU,2013,07,20014668.833333332
Romania,ROU,2013,08,20008473.666666668
Romania,ROU,2013,09,20002278.5
Romania,ROU,2013,10,19996083.333333332
Romania,ROU,2013,11,19989888.166666668
Romania,ROU,2013,12,19983693.0
Romania,ROU,2014,02,19971240.666666668
Romania,ROU,2014,03,19965014.5
Romania,ROU,2014,04,19958788.333333332
Romania,ROU,2014,05,19952562.166666668
Romania,ROU,2014,06,19946336.0
Romania,ROU,2014,07,19940109.833333332
Romania,ROU,2014,08,19933883.666666668
Romania,ROU,2014,09,19927657.5
Romania,ROU,2014,10,19921431.333333332
Romania,ROU,2014,11,19915205.166666668
Romania,ROU,2014,12,19908979.0
Romania,ROU,2015,02,19893418.5
Romania,ROU,2015,03,19885638.25
Romania,ROU,2015,04,19877858.0
Romania,ROU,2015,05,19870077.75
Romania,ROU,2015,06,19862297.5
Romania,ROU,2015,07,19854517.25
Romania,ROU,2015,08,19846737.0
Romania,ROU,2015,09,19838956.75
Romania,ROU,2015,10,19831176.5
Romania,ROU,2015,11,19823396.25
Romania,ROU,2015,12,19815616.0
Romania,ROU,2016,02,19796724.5
Romania,ROU,2016,03,19787278.75
Romania,ROU,2016,04,19777833.0
Romania,ROU,2016,05,19768387.25
Romania,ROU,2016,06,19758941.5
Romania,ROU,2016,07,19749495.75
Romania,ROU,2016,08,19740050.0
Romania,ROU,2016,09,19730604.25
Romania,ROU,2016,10,19721158.5
Romania,ROU,2016,11,19711712.75
Romania,ROU,2016,12,19702267.0
Romania,ROU,2017,02,19683341.666666668
Romania,ROU,2017,03,19673879.0
Romania,ROU,2017,04,19664416.333333332
Romania,ROU,2017,05,19654953.666666668
Romania,ROU,2017,06,19645491.0
Romania,ROU,2017,07,19636028.333333332
Romania,ROU,2017,08,19626565.666666668
Romania,ROU,2017,09,19617103.0
Romania,ROU,2017,10,19607640.333333332
Romania,ROU,2017,11,19598177.666666668
Romania,ROU,2017,12,19588715.0
Romania,ROU,2018,02,19569590.833333332
Romania,ROU,2018,03,19560028.75
Romania,ROU,2018,04,19550466.666666668
Romania,ROU,2018,05,19540904.583333332
Romania,ROU,2018,06,19531342.5
Romania,ROU,2018,07,19521780.416666668
Romania,ROU,2018,08,19512218.333333332
Romania,ROU,2018,09,19502656.25
Romania,ROU,2018,10,19493094.166666668
Romania,ROU,2018,11,19483532.083333332
Romania,ROU,2018,12,19473970.0
Romania,ROU,2019,02,19456916.333333332
Romania,ROU,2019,03,19448389.5
Romania,ROU,2019,04,19439862.666666668
Romania,ROU,2019,05,19431335.833333332
Romania,ROU,2019,06,19422809.0
Romania,ROU,2019,07,19414282.166666668
Romania,ROU,2019,08,19405755.333333332
Romania,ROU,2019,09,19397228.5
Romania,ROU,2019,10,19388701.666666668
Romania,ROU,2019,11,19380174.833333332
Romania,ROU,2019,12,19371648.0
Romania,ROU,2020,02,19353915.0
Romania,ROU,2020,03,19345048.5
Romania,ROU,2020,04,19336182.0
Romania,ROU,2020,05,19327315.5
Romania,ROU,2020,06,19318449.0
Romania,ROU,2020,07,19309582.5
Romania,ROU,2020,08,19300716.0
Romania,ROU,2020,09,19291849.5
Romania,ROU,2020,10,19282983.0
Romania,ROU,2020,11,19274116.5
Romania,ROU,2020,12,19265250.0
Romania,ROU,2021,02,19241021.666666668
Romania,ROU,2021,03,19228907.5
Romania,ROU,2021,04,19216793.333333332
Romania,ROU,2021,05,19204679.166666668
Romania,ROU,2021,06,19192565.0
Romania,ROU,2021,07,19180450.833333332
Romania,ROU,2021,08,19168336.666666668
Romania,ROU,2021,09,19156222.5
Romania,ROU,2021,10,19144108.333333332
Romania,ROU,2021,11,19131994.166666668
Romania,ROU,2021,12,19119880.0
Serbia,SRB,2010,02,7315911.833333333
Serbia,SRB,2010,03,7313464.25
Serbia,SRB,2010,04,7311016.666666667
Serbia,SRB,2010,05,7308569.083333333
Serbia,SRB,2010,06,7306121.5
Serbia,SRB,2010,07,7303673.916666667
Serbia,SRB,2010,08,7301226.333333333
Serbia,SRB,2010,09,7298778.75
Serbia,SRB,2010,10,7296331.166666667
Serbia,SRB,2010,11,7293883.583333333
Serbia,SRB,2010,12,7291436.0
Serbia,SRB,2011,02,7281879.833333333
Serbia,SRB,2011,03,7277101.75
Serbia,SRB,2011,04,7272323.666666667
Serbia,SRB,2011,05,7267545.583333333
Serbia,SRB,2011,06,7262767.5
Serbia,SRB,2011,07,7257989.416666667
Serbia,SRB,2011,08,7253211.333333333
Serbia,SRB,2011,09,7248433.25
Serbia,SRB,2011,10,7243655.166666667
Serbia,SRB,2011,11,7238877.083333333
Serbia,SRB,2011,12,7234099.0
Serbia,SRB,2012,02,7228262.0
Serbia,SRB,2012,03,7225343.5
Serbia,SRB,2012,04,7222425.0
Serbia,SRB,2012,05,7219506.5
Serbia,SRB,2012,06,7216588.0
Serbia,SRB,2012,07,7213669.5
Serbia,SRB,2012,08,7210751.0
Serbia,SRB,2012,09,7207832.5
Serbia,SRB,2012,10,7204914.0
Serbia,SRB,2012,11,7201995.5
Serbia,SRB,2012,12,7199077.0
Serbia,SRB,2013,02,7193252.833333333
Serbia,SRB,2013,03,7190340.75
Serbia,SRB,2013,04,7187428.666666667
Serbia,SRB,2013,05,7184516.583333333
Serbia,SRB,2013,06,7181604.5
Serbia,SRB,2013,07,7178692.416666667
Serbia,SRB,2013,08,7175780.333333333
Serbia,SRB,2013,09,7172868.25
Serbia,SRB,2013,10,7169956.166666667
Serbia,SRB,2013,11,7167044.083333333
Serbia,SRB,2013,12,7164132.0
Serbia,SRB,2014,02,7158539.333333333
Serbia,SRB,2014,03,7155743.0
Serbia,SRB,2014,04,7152946.666666667
Serbia,SRB,2014,05,7150150.333333333
Serbia,SRB,2014,06,7147354.0
Serbia,SRB,2014,07,7144557.666666667
Serbia,SRB,2014,08,7141761.333333333
Serbia,SRB,2014,09,7138965.0
Serbia,SRB,2014,10,7136168.666666667
Serbia,SRB,2014,11,7133372.333333333
Serbia,SRB,2014,12,7130576.0
Serbia,SRB,2015,02,7124710.5
Serbia,SRB,2015,03,7121777.75
Serbia,SRB,2015,04,7118845.0
Serbia,SRB,2015,05,7115912.25
Serbia,SRB,2015,06,7112979.5
Serbia,SRB,2015,07,7110046.75
Serbia,SRB,2015,08,7107114.0
Serbia,SRB,2015,09,7104181.25
Serbia,SRB,2015,10,7101248.5
Serbia,SRB,2015,11,7098315.75
Serbia,SRB,2015,12,7095383.0
Serbia,SRB,2016,02,7089206.166666667
Serbia,SRB,2016,03,7086117.75
Serbia,SRB,2016,04,7083029.333333333
Serbia,SRB,2016,05,7079940.916666667
Serbia,SRB,2016,06,7076852.5
Serbia,SRB,2016,07,7073764.083333333
Serbia,SRB,2016,08,7070675.666666667
Serbia,SRB,2016,09,7067587.25
Serbia,SRB,2016,10,7064498.833333333
Serbia,SRB,2016,11,7061410.416666667
Serbia,SRB,2016,12,7058322.0
Serbia,SRB,2017,02,7052078.0
Serbia,SRB,2017,03,7048956.0
Serbia,SRB,2017,04,7045834.0
Serbia,SRB,2017,05,7042712.0
Serbia,SRB,2017,06,7039590.0
Serbia,SRB,2017,07,7036468.0
Serbia,SRB,2017,08,7033346.0
Serbia,SRB,2017,09,7030224.0
Serbia,SRB,2017,10,7027102.0
Serbia,SRB,2017,11,7023980.0
Serbia,SRB,2017,12,7020858.0
Serbia,SRB,2018,02,7014482.333333333
Serbia,SRB,2018,03,7011294.5
Serbia,SRB,2018,04,7008106.666666667
Serbia,SRB,2018,05,7004918.833333333
Serbia,SRB,2018,06,7001731.0
Serbia,SRB,2018,07,6998543.166666667
Serbia,SRB,2018,08,6995355.333333333
Serbia,SRB,2018,09,6992167.5
Serbia,SRB,2018,10,6988979.666666667
Serbia,SRB,2018,11,6985791.833333333
Serbia,SRB,2018,12,6982604.0
Serbia,SRB,2019,02,6976375.833333333
Serbia,SRB,2019,03,6973261.75
Serbia,SRB,2019,04,6970147.666666667
Serbia,SRB,2019,05,6967033.583333333
Serbia,SRB,2019,06,6963919.5
Serbia,SRB,2019,07,6960805.416666667
Serbia,SRB,2019,08,6957691.333333333
Serbia,SRB,2019,09,6954577.25
Serbia,SRB,2019,10,6951463.166666667
Serbia,SRB,2019,11,6948349.083333333
Serbia,SRB,2019,12,6945235.0
Serbia,SRB,2020,02,6937550.166666667
Serbia,SRB,2020,03,6933707.75
Serbia,SRB,2020,04,6929865.333333333
Serbia,SRB,2020,05,6926022.916666667
Serbia,SRB,2020,06,6922180.5
Serbia,SRB,2020,07,6918338.083333333
Serbia,SRB,2020,08,6914495.666666667
Serbia,SRB,2020,09,6910653.25
Serbia,SRB,2020,10,6906810.833333333
Serbia,SRB,2020,11,6902968.416666667
Serbia,SRB,2020,12,6899126.0
Serbia,SRB,2021,02,6888326.0
Serbia,SRB,2021,03,6882926.0
Serbia,SRB,2021,04,6877526.0
Serbia,SRB,2021,05,6872126.0
Serbia,SRB,2021,06,6866726.0
Serbia,SRB,2021,07,6861326.0
